Average Domestic Airline Itinerary Fares By Origin City for Q1 2018 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
17,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,420.57,508.15," 551,714 ",,,,,,,,,,,
18,SAN,San Diego International,San Diego,CA,317.04,383.06," 530,752 ",,,,,,,,,,,
19,DTW,Detroit Metro Wayne County,Detroit,MI,380.78,460.07," 526,777 ",,,,,,,,,,,
20,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,245.29,296.37," 524,862 ",,,,,,,,,,,
21,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,350.64,423.66," 488,036 ",,,,,,,,,,,
22,TPA,Tampa International,Tampa,FL,299.58,361.96," 480,514 ",,,,,,,,,,,
23,MIA,Miami International,Miami,FL,319.18,385.65," 478,823 ",,,,,,,,,,,
24,AUS,Austin - Bergstrom International,Austin,TX,348.72,421.34," 453,572 ",,,,,,,,,,,
25,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,310.95,375.70," 442,456 ",,,,,,,,,,,
26,PDX,Portland International,Portland,OR,325.98,393.86," 400,840 ",,,,,,,,,,,
27,SLC,Salt Lake City International,Salt Lake City,UT,360.05,435.03," 400,695 ",,,,,,,,,,,
28,BNA,Nashville International,Nashville,TN,351.81,425.07," 387,230 ",,,,,,,,,,,
29,CLT,Charlotte Douglas International,Charlotte,NC,429.03,518.37," 372,212 ",,,,,,,,,,,
30,SMF,Sacramento International,Sacramento,CA,326.93,395.01," 339,569 ",,,,,,,,,,,
31,RDU,Raleigh-Durham International,Raleigh/Durham,NC,348.32,420.86," 327,718 ",,,,,,,,,,,
32,MDW,Chicago Midway International,Chicago-Midway,IL,296.23,357.92," 320,449 ",,,,,,,,,,,
33,HNL,Daniel K Inouye International,Honolulu,HI,357.64,432.11," 312,069 ",,,,,,,,,,,
34,STL,St Louis Lambert International,St. Louis,MO,359.83,434.76," 290,937 ",,,,,,,,,,,
35,SJC,Norman Y. Mineta San Jose International,San Jose,CA,280.72,339.17," 284,602 ",,,,,,,,,,,
36,OAK,Metro Oakland International,Oakland,CA,272.73,329.52," 272,223 ",,,,,,,,,,,
37,DAL,Dallas Love Field,Dallas-Love Field,TX,290.87,351.45," 268,490 ",,,,,,,,,,,
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,349.15,421.85," 265,267 ",,,,,,,,,,,
39,MCI,Kansas City International,Kansas City,MO,350.47,423.45," 262,674 ",,,,,,,,,,,
40,MSY,Louis Armstrong New Orleans International,New Orleans,LA,299.80,362.22," 258,635 ",,,,,,,,,,,
41,CLE,Cleveland-Hopkins International,Cleveland,OH,319.70,386.28," 256,332 ",,,,,,,,,,,
42,IAD,Washington Dulles International,Washington-Dulles,DC,427.80,516.89," 253,348 ",,,,,,,,,,,
43,IND,Indianapolis International,Indianapolis,IN,340.22,411.07," 251,793 ",,,,,,,,,,,
44,SJU,Luis Munoz Marin International,San Juan,PR,267.57,323.29," 243,172 ",,,,,,,,,,,
45,SAT,San Antonio International,San Antonio,TX,359.32,434.14," 241,700 ",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,341.60,412.73," 233,411 ",,,,,,,,,,,
47,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,327.55,395.76," 228,128 ",,,,,,,,,,,
48,CMH,John Glenn Columbus International,Columbus,OH,362.02,437.41," 213,465 ",,,,,,,,,,,
49,HOU,William P Hobby,Houston-Hobby,TX,322.40,389.53," 207,837 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,292.74,353.70," 200,474 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,358.13,432.71," 183,949 ",,,,,,,,,,,
52,ONT,Ontario International,Ontario,CA,315.54,381.25," 170,319 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,380.18,459.35," 169,662 ",,,,,,,,,,,
54,MKE,General Mitchell International,Milwaukee,WI,328.70,397.15," 164,464 ",,,,,,,,,,,
55,BUR,Bob Hope,Burbank,CA,252.69,305.31," 160,987 ",,,,,,,,,,,
56,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,333.58,403.04," 157,443 ",,,,,,,,,,,
57,OMA,Eppley Airfield,Omaha,NE,361.60,436.90," 128,152 ",,,,,,,,,,,
58,MEM,Memphis International,Memphis,TN,392.39,474.10," 124,614 ",,,,,,,,,,,
59,RIC,Richmond International,Richmond,VA,416.10,502.74," 124,059 ",,,,,,,,,,,
60,BOI,Boise Air Terminal,Boise,ID,346.11,418.19," 123,162 ",,,,,,,,,,,
61,CHS,Charleston AFB/International,Charleston,SC,378.50,457.32," 122,207 ",,,,,,,,,,,
62,BUF,Buffalo Niagara International,Buffalo,NY,316.75,382.70," 121,735 ",,,,,,,,,,,
63,ORF,Norfolk International,Norfolk,VA,415.10,501.54," 117,993 ",,,,,,,,,,,
64,ABQ,Albuquerque International Sunport,Albuquerque,NM,329.37,397.96," 117,060 ",,,,,,,,,,,
65,OGG,Kahului Airport,Kahului,HI,307.68,371.76," 113,378 ",,,,,,,,,,,
66,ELP,El Paso International,El Paso,TX,376.49,454.89," 113,101 ",,,,,,,,,,,
67,GRR,Gerald R. Ford International,Grand Rapids,MI,380.95,460.27," 108,941 ",,,,,,,,,,,
68,OKC,Will Rogers World,Oklahoma City,OK,391.25,472.72," 107,989 ",,,,,,,,,,,
69,SDF,Louisville Muhammad Ali International,Louisville,KY,389.81,470.99," 106,632 ",,,,,,,,,,,
70,ANC,Ted Stevens Anchorage International,Anchorage,AK,462.04,558.26," 105,666 ",,,,,,,,,,,
71,GEG,Spokane International,Spokane,WA,350.03,422.92," 104,809 ",,,,,,,,,,,
72,RNO,Reno/Tahoe International,Reno,NV,337.33,407.58," 100,069 ",,,,,,,,,,,
73,PVD,Rhode Island Tf Green International,Providence,RI,308.86,373.18," 96,518 ",,,,,,,,,,,
74,TUS,Tucson International,Tucson,AZ,380.60,459.86," 90,011 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,381.05,460.40," 86,426 ",,,,,,,,,,,
76,LGB,Long Beach Airport,Long Beach,CA,182.65,220.69," 85,454 ",,,,,,,,,,,
77,TUL,Tulsa International,Tulsa,OK,396.66,479.27," 80,986 ",,,,,,,,,,,
78,SYR,Syracuse Hancock International,Syracuse,NY,396.42,478.97," 79,344 ",,,,,,,,,,,
79,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,418.66,505.84," 78,452 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,398.01,480.90," 78,345 ",,,,,,,,,,,
81,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,454.74,549.43," 75,675 ",,,,,,,,,,,
82,SAV,Savannah/Hilton Head International,Savannah,GA,408.85,493.98," 74,039 ",,,,,,,,,,,
83,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,370.92,448.16," 72,280 ",,,,,,,,,,,
84,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,320.91,387.74," 67,891 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,457.87,553.22," 64,333 ",,,,,,,,,,,
86,MYR,Myrtle Beach International,Myrtle Beach,SC,330.92,399.83," 62,925 ",,,,,,,,,,,
87,PNS,Pensacola International,Pensacola,FL,443.94,536.39," 60,511 ",,,,,,,,,,,
88,GSP,Greenville-Spartanburg International,Greer,SC,427.10,516.04," 59,223 ",,,,,,,,,,,
89,COS,City of Colorado Springs Municipal,Colorado Springs,CO,339.30,409.96," 58,992 ",,,,,,,,,,,
90,HPN,Westchester County,White Plains,NY,429.25,518.64," 58,461 ",,,,,,,,,,,
91,LIH,Lihue Airport,Lihue,HI,286.63,346.31," 58,367 ",,,,,,,,,,,
92,FAT,Fresno Yosemite International,Fresno,CA,408.45,493.50," 57,786 ",,,,,,,,,,,
93,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,437.12,528.15," 56,757 ",,,,,,,,,,,
94,MSN,Dane County Regional-Truax Field,Madison,WI,483.72,584.45," 55,194 ",,,,,,,,,,,
95,PWM,Portland International Jetport,Portland,ME,372.30,449.83," 54,716 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,387.98,468.77," 52,936 ",,,,,,,,,,,
97,BZN,Bozeman Yellowstone International,Bozeman,MT,511.59,618.12," 50,546 ",,,,,,,,,,,
98,SFB,Orlando Sanford International,Sanford,FL,117.66,142.16," 47,740 ",,,,,,,,,,,
99,PIE,St Pete Clearwater International,St. Petersburg,FL,120.36,145.42," 47,279 ",,,,,,,,,,,
100,AVL,Asheville Regional,Asheville,NC,356.39,430.60," 46,964 ",,,,,,,,,,,
101,XNA,Northwest Arkansas National,Fayetteville,AR,551.11,665.88," 45,953 ",,,,,,,,,,,
102,EUG,Mahlon Sweet Field,Eugene,OR,358.20,432.80," 45,553 ",,,,,,,,,,,
103,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,399.36,482.52," 45,334 ",,,,,,,,,,,
104,GSO,Piedmont Triad International,Greensboro/High Point,NC,444.60,537.18," 44,373 ",,,,,,,,,,,
105,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,156.36,188.92," 40,373 ",,,,,,,,,,,
106,ISP,Long Island MacArthur,Islip,NY,252.17,304.68," 39,682 ",,,,,,,,,,,
107,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,436.92,527.90," 39,310 ",,,,,,,,,,,
108,MHT,Manchester Boston Regional,Manchester,NH,370.02,447.07," 39,250 ",,,,,,,,,,,
109,MDT,Harrisburg International,Harrisburg,PA,470.47,568.44," 39,114 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,419.24,506.55," 37,951 ",,,,,,,,,,,
111,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,567.42,685.58," 36,064 ",,,,,,,,,,,
112,MAF,Midland International Air and Space Port,Midland/Odessa,TX,464.30,560.99," 35,477 ",,,,,,,,,,,
113,PGD,Punta Gorda Airport,Punta Gorda,FL,130.24,157.36," 34,911 ",,,,,,,,,,,
114,BTV,Burlington International,Burlington,VT,419.34,506.66," 34,302 ",,,,,,,,,,,
115,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,456.88,552.02," 34,165 ",,,,,,,,,,,
116,LEX,Blue Grass,Lexington,KY,431.45,521.30," 33,204 ",,,,,,,,,,,
117,SBA,Santa Barbara Municipal,Santa Barbara,CA,509.05,615.05," 33,057 ",,,,,,,,,,,
118,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,601.49,726.75," 32,418 ",,,,,,,,,,,
119,DAY,James M Cox/Dayton International,Dayton,OH,403.54,487.58," 32,281 ",,,,,,,,,,,
120,ITO,Hilo International,Hilo,HI,255.11,308.23," 31,863 ",,,,,,,,,,,
121,MFE,McAllen International,Mission/McAllen/Edinburg,TX,505.26,610.48," 30,582 ",,,,,,,,,,,
122,SGF,Springfield-Branson National,Springfield,MO,451.13,545.07," 29,988 ",,,,,,,,,,,
123,ILM,Wilmington International,Wilmington,NC,452.52,546.75," 29,838 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,315.47,381.16," 29,672 ",,,,,,,,,,,
125,MFR,Rogue Valley International - Medford,Medford,OR,367.61,444.16," 29,385 ",,,,,,,,,,,
126,FAR,Hector International,Fargo,ND,505.88,611.22," 28,922 ",,,,,,,,,,,
127,HVN,Tweed New Haven,New Haven,CT,330.21,398.98," 28,589 ",,,,,,,,,,,
128,RDM,Roberts Field,Bend/Redmond,OR,383.59,463.46," 28,485 ",,,,,,,,,,,
129,ATW,Appleton International,Appleton,WI,459.23,554.86," 28,471 ",,,,,,,,,,,
130,CAE,Columbia Metropolitan,Columbia,SC,486.47,587.77," 28,304 ",,,,,,,,,,,
131,ACY,Atlantic City International,Atlantic City,NJ,109.92,132.80," 27,914 ",,,,,,,,,,,
132,ECP,Northwest Florida Beaches International,Panama City,FL,465.56,562.51," 27,650 ",,,,,,,,,,,
133,LBB,Lubbock Preston Smith International,Lubbock,TX,411.43,497.11," 26,643 ",,,,,,,,,,,
134,FAI,Fairbanks International,Fairbanks,AK,413.93,500.13," 25,849 ",,,,,,,,,,,
135,CHA,Lovell Field,Chattanooga,TN,415.46,501.98," 25,231 ",,,,,,,,,,,
136,HRL,Valley International,Harlingen/San Benito,TX,358.22,432.82," 25,134 ",,,,,,,,,,,
137,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,431.79,521.71," 24,297 ",,,,,,,,,,,
138,FWA,Fort Wayne International,Fort Wayne,IN,421.96,509.83," 23,986 ",,,,,,,,,,,
139,SBN,South Bend International,South Bend,IN,387.04,467.64," 23,412 ",,,,,,,,,,,
140,TTN,Trenton Mercer,Trenton,NJ,136.16,164.51," 23,320 ",,,,,,,,,,,
141,STT,Cyril E King,Charlotte Amalie,VI,422.68,510.70," 22,552 ",,,,,,,,,,,
142,MSO,Missoula Montana,Missoula,MT,452.58,546.82," 22,036 ",,,,,,,,,,,
143,TLH,Tallahassee International,Tallahassee,FL,534.29,645.56," 21,803 ",,,,,,,,,,,
144,FNT,Bishop International,Flint,MI,351.72,424.96," 21,759 ",,,,,,,,,,,
145,BLI,Bellingham International,Bellingham,WA,266.25,321.69," 21,095 ",,,,,,,,,,,
146,BIL,Billings Logan International,Billings,MT,454.61,549.28," 21,002 ",,,,,,,,,,,
147,BQN,Rafael Hernandez,Aguadilla,PR,192.72,232.86," 20,914 ",,,,,,,,,,,
148,PIA,General Downing - Peoria International,Peoria,IL,338.19,408.62," 19,868 ",,,,,,,,,,,
149,AMA,Rick Husband Amarillo International,Amarillo,TX,422.98,511.07," 19,558 ",,,,,,,,,,,
150,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,472.16,570.49," 18,900 ",,,,,,,,,,,
151,BGR,Bangor International,Bangor,ME,360.63,435.73," 18,535 ",,,,,,,,,,,
152,FCA,Glacier Park International,Kalispell,MT,468.13,565.61," 18,363 ",,,,,,,,,,,
153,CAK,Akron-Canton Regional,Akron,OH,340.50,411.41," 18,054 ",,,,,,,,,,,
154,GRB,Green Bay Austin Straubel International,Green Bay,WI,565.55,683.32," 17,912 ",,,,,,,,,,,
155,MLI,Quad Cities International,Moline,IL,376.96,455.46," 17,389 ",,,,,,,,,,,
156,CRP,Corpus Christi International,Corpus Christi,TX,436.64,527.57," 17,271 ",,,,,,,,,,,
157,IDA,Idaho Falls Regional,Idaho Falls,ID,502.96,607.70," 17,158 ",,,,,,,,,,,
158,ROA,Roanoke Blacksburg Regional,Roanoke,VA,489.03,590.87," 16,923 ",,,,,,,,,,,
159,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,282.39,341.20," 16,643 ",,,,,,,,,,,
160,EYW,Key West International,Key West,FL,433.62,523.92," 16,593 ",,,,,,,,,,,
161,RAP,Rapid City Regional,Rapid City,SD,488.54,590.27," 16,117 ",,,,,,,,,,,
162,AGS,Augusta Regional at Bush Field,Augusta,GA,445.88,538.73," 16,049 ",,,,,,,,,,,
163,GNV,Gainesville Regional,Gainesville,FL,462.17,558.41," 15,832 ",,,,,,,,,,,
164,SHV,Shreveport Regional,Shreveport,LA,523.37,632.36," 15,683 ",,,,,,,,,,,
165,CHO,Charlottesville Albemarle,Charlottesville,VA,425.90,514.59," 15,468 ",,,,,,,,,,,
166,BIS,Bismarck Municipal,Bismarck/Mandan,ND,440.79,532.59," 15,467 ",,,,,,,,,,,
167,SBP,San Luis County Regional,San Luis Obispo,CA,490.97,593.21," 15,158 ",,,,,,,,,,,
168,TVC,Cherry Capital,Traverse City,MI,592.10,715.40," 14,978 ",,,,,,,,,,,
169,DAB,Daytona Beach International,Daytona Beach,FL,375.07,453.17," 13,817 ",,,,,,,,,,,
170,MOB,Mobile Regional,Mobile,AL,567.25,685.37," 13,542 ",,,,,,,,,,,
171,JNU,Juneau International,Juneau,AK,437.31,528.38," 13,402 ",,,,,,,,,,,
172,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,530.51,640.98," 13,097 ",,,,,,,,,,,
173,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,435.48,526.17," 12,893 ",,,,,,,,,,,
174,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,141.85,171.39," 12,856 ",,,,,,,,,,,
175,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,422.70,510.73," 12,548 ",,,,,,,,,,,
176,JAC,Jackson Hole,Jackson,WY,711.94,860.20," 12,352 ",,,,,,,,,,,
177,GJT,Grand Junction Regional,Grand Junction,CO,473.82,572.48," 11,763 ",,,,,,,,,,,
178,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,383.41,463.26," 11,364 ",,,,,,,,,,,
179,PVU,Provo Municipal,Provo,UT,120.08,145.09," 11,296 ",,,,,,,,,,,
180,LCK,Rickenbacker International,Columbus,OH,148.08,178.91," 11,282 ",,,,,,,,,,,
181,MLB,Melbourne Orlando International,Melbourne,FL,415.70,502.26," 10,953 ",,,,,,,,,,,
182,MRY,Monterey Regional,Monterey,CA,353.82,427.50," 10,873 ",,,,,,,,,,,
183,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,550.87,665.58," 10,728 ",,,,,,,,,,,
184,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,426.59,515.42," 10,358 ",,,,,,,,,,,
185,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,569.68,688.31," 9,810 ",,,,,,,,,,,
186,EVV,Evansville Regional,Evansville,IN,486.93,588.33," 9,387 ",,,,,,,,,,,
187,RFD,Chicago/Rockford International,Rockford,IL,217.46,262.75," 9,274 ",,,,,,,,,,,
188,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,652.85,788.80," 9,218 ",,,,,,,,,,,
189,LBE,Arnold Palmer Regional,Latrobe,PA,106.58,128.78," 9,092 ",,,,,,,,,,,
190,MTJ,Montrose Regional,Montrose/Delta,CO,540.44,652.98," 9,054 ",,,,,,,,,,,
191,BFL,Meadows Field,Bakersfield,CA,572.99,692.32," 8,923 ",,,,,,,,,,,
192,DRO,Durango La Plata County,Durango,CO,557.46,673.54," 8,918 ",,,,,,,,,,,
193,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,426.80,515.68," 8,869 ",,,,,,,,,,,
194,MOT,Minot International,Minot,ND,467.77,565.18," 8,807 ",,,,,,,,,,,
195,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,284.67,343.95," 8,758 ",,,,,,,,,,,
196,GTF,Great Falls International,Great Falls,MT,432.47,522.53," 8,402 ",,,,,,,,,,,
197,STX,Henry E. Rohlsen,Christiansted,VI,375.48,453.67," 8,289 ",,,,,,,,,,,
198,MGM,Montgomery Regional,Montgomery,AL,551.71,666.60," 8,028 ",,,,,,,,,,,
199,BRO,Brownsville South Padre Island International,Brownsville,TX,480.53,580.60," 7,585 ",,,,,,,,,,,
200,DLH,Duluth International,Duluth,MN,544.19,657.52," 7,502 ",,,,,,,,,,,
201,LRD,Laredo International,Laredo,TX,453.22,547.60," 7,490 ",,,,,,,,,,,
202,PSE,Mercedita,Ponce,PR,215.40,260.25," 7,458 ",,,,,,,,,,,
203,USA,Concord Padgett Regional,Concord,NC,124.10,149.95," 7,251 ",,,,,,,,,,,
204,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,719.65,869.51," 7,025 ",,,,,,,,,,,
205,SGU,St George Regional,St. George,UT,402.76,486.63," 6,671 ",,,,,,,,,,,
206,SCE,University Park,State College,PA,577.73,698.04," 6,663 ",,,,,,,,,,,
207,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,258.64,312.49," 6,529 ",,,,,,,,,,,
208,RDD,Redding Regional,Redding,CA,459.38,555.04," 6,359 ",,,,,,,,,,,
209,GRK,Robert Gray AAF,Killeen,TX,427.94,517.06," 6,319 ",,,,,,,,,,,
210,HDN,Yampa Valley,Hayden,CO,547.77,661.84," 6,118 ",,,,,,,,,,,
211,EGE,Eagle County Regional,Eagle,CO,645.43,779.84," 5,888 ",,,,,,,,,,,
212,AEX,Alexandria International,Alexandria,LA,562.57,679.73," 5,783 ",,,,,,,,,,,
213,GFK,Grand Forks International,Grand Forks,ND,482.82,583.36," 5,737 ",,,,,,,,,,,
214,TOL,Eugene F Kranz Toledo Express,Toledo,OH,270.23,326.50," 5,651 ",,,,,,,,,,,
215,SCK,Stockton Metro,Stockton,CA,132.02,159.52," 5,611 ",,,,,,,,,,,
216,PBG,Plattsburgh International,Plattsburgh,NY,203.16,245.46," 5,586 ",,,,,,,,,,,
217,ORH,Worcester Regional,Worcester,MA,314.97,380.55," 5,549 ",,,,,,,,,,,
218,ELM,Elmira/Corning Regional,Elmira/Corning,NY,406.84,491.56," 5,505 ",,,,,,,,,,,
219,BET,Bethel Airport,Bethel,AK,354.13,427.87," 5,312 ",,,,,,,,,,,
220,YUM,Yuma MCAS/Yuma International,Yuma,AZ,512.57,619.31," 5,258 ",,,,,,,,,,,
221,SAF,Santa Fe Municipal,Santa Fe,NM,431.95,521.90," 5,229 ",,,,,,,,,,,
222,GUM,Guam International,Guam,TT,1751.29,2115.98," 5,218 ",,,,,,,,,,,
223,MLU,Monroe Regional,Monroe,LA,581.39,702.45," 5,172 ",,,,,,,,,,,
224,KTN,Ketchikan International,Ketchikan,AK,462.95,559.35," 5,128 ",,,,,,,,,,,
225,LNK,Lincoln Airport,Lincoln,NE,518.63,626.63," 5,025 ",,,,,,,,,,,
226,RST,Rochester International,Rochester,MN,425.47,514.07," 4,946 ",,,,,,,,,,,
227,ACK,Nantucket Memorial,Nantucket,MA,566.07,683.95," 4,855 ",,,,,,,,,,,
228,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,476.80,576.09," 4,846 ",,,,,,,,,,,
229,SPI,Abraham Lincoln Capital,Springfield,IL,365.28,441.34," 4,759 ",,,,,,,,,,,
230,COU,Columbia Regional,Columbia,MO,448.40,541.78," 4,756 ",,,,,,,,,,,
231,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,461.60,557.73," 4,741 ",,,,,,,,,,,
232,LAN,Capital Region International,Lansing,MI,474.73,573.59," 4,701 ",,,,,,,,,,,
233,CWA,Central Wisconsin,Mosinee,WI,583.84,705.42," 4,682 ",,,,,,,,,,,
234,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,510.50,616.81," 4,620 ",,,,,,,,,,,
235,HLN,Helena Regional,Helena,MT,528.71,638.81," 4,615 ",,,,,,,,,,,
236,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,547.11,661.05," 4,485 ",,,,,,,,,,,
237,GRI,Central Nebraska Regional,Grand Island,NE,341.82,413.00," 4,448 ",,,,,,,,,,,
238,MBS,MBS International,Saginaw/Bay City/Midland,MI,568.77,687.21," 4,353 ",,,,,,,,,,,
239,IAG,Niagara Falls International,Niagara Falls,NY,186.88,225.80," 4,309 ",,,,,,,,,,,
240,HHH,Hilton Head Airport,Hilton Head,SC,437.72,528.88," 4,200 ",,,,,,,,,,,
241,FLG,Flagstaff Pulliam,Flagstaff,AZ,413.48,499.58," 4,171 ",,,,,,,,,,,
242,ABI,Abilene Regional,Abilene,TX,523.11,632.04," 4,165 ",,,,,,,,,,,
243,PUW,Pullman Moscow Regional,Pullman,WA,368.33,445.03," 4,162 ",,,,,,,,,,,
244,CSG,Columbus Airport,Columbus,GA,521.06,629.57," 4,148 ",,,,,,,,,,,
245,CPR,Casper/Natrona County International,Casper,WY,527.40,637.23," 4,132 ",,,,,,,,,,,
246,ERI,Erie International/Tom Ridge Field,Erie,PA,428.15,517.31," 4,108 ",,,,,,,,,,,
247,PSM,Portsmouth International at Pease,Portsmouth,NH,227.99,275.46," 3,923 ",,,,,,,,,,,
248,LSE,La Crosse Regional,La Crosse,WI,522.99,631.90," 3,870 ",,,,,,,,,,,
249,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,466.03,563.07," 3,845 ",,,,,,,,,,,
250,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,437.79,528.96," 3,794 ",,,,,,,,,,,
251,CMI,University of Illinois/Willard,Champaign/Urbana,IL,500.41,604.62," 3,728 ",,,,,,,,,,,
252,LCH,Lake Charles Regional,Lake Charles,LA,588.52,711.08," 3,704 ",,,,,,,,,,,
253,SIT,Sitka Rocky Gutierrez,Sitka,AK,433.54,523.82," 3,447 ",,,,,,,,,,,
254,ROW,Roswell Air Center,Roswell,NM,474.80,573.67," 3,386 ",,,,,,,,,,,
255,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,536.00,647.62," 3,367 ",,,,,,,,,,,
256,ADQ,Kodiak Airport,Kodiak,AK,517.29,625.01," 3,364 ",,,,,,,,,,,
257,FSM,Fort Smith Regional,Fort Smith,AR,593.59,717.20," 3,321 ",,,,,,,,,,,
258,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,524.00,633.12," 3,305 ",,,,,,,,,,,
259,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,461.90,558.09," 2,984 ",,,,,,,,,,,
260,ACT,Waco Regional,Waco,TX,542.97,656.04," 2,959 ",,,,,,,,,,,
261,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,386.57,467.07," 2,869 ",,,,,,,,,,,
262,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,225.16,272.05," 2,835 ",,,,,,,,,,,
263,CLL,Easterwood Field,College Station/Bryan,TX,563.46,680.80," 2,696 ",,,,,,,,,,,
