Average Domestic Airline Itinerary Fares By Origin City for Q1 2010 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
107,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,395.12,547.33," 39,310 ",,,,,,,,,,,
108,MHT,Manchester Boston Regional,Manchester,NH,323.40,447.98," 39,250 ",,,,,,,,,,,
109,MDT,Harrisburg International,Harrisburg,PA,370.65,513.43," 39,114 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,419.48,581.06," 37,951 ",,,,,,,,,,,
111,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,374.80,519.17," 36,064 ",,,,,,,,,,,
112,MAF,Midland International Air and Space Port,Midland/Odessa,TX,304.08,421.20," 35,477 ",,,,,,,,,,,
113,PGD,Punta Gorda Airport,Punta Gorda,FL,81.56,112.97," 34,911 ",,,,,,,,,,,
114,BTV,Burlington International,Burlington,VT,363.56,503.60," 34,302 ",,,,,,,,,,,
115,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,534.52,740.41," 34,165 ",,,,,,,,,,,
116,LEX,Blue Grass,Lexington,KY,378.31,524.03," 33,204 ",,,,,,,,,,,
117,SBA,Santa Barbara Municipal,Santa Barbara,CA,386.68,535.63," 33,057 ",,,,,,,,,,,
118,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,499.59,692.04," 32,418 ",,,,,,,,,,,
119,DAY,James M Cox/Dayton International,Dayton,OH,314.12,435.12," 32,281 ",,,,,,,,,,,
120,ITO,Hilo International,Hilo,HI,172.00,238.26," 31,863 ",,,,,,,,,,,
121,MFE,McAllen International,Mission/McAllen/Edinburg,TX,393.43,544.98," 30,582 ",,,,,,,,,,,
122,SGF,Springfield-Branson National,Springfield,MO,388.42,538.05," 29,988 ",,,,,,,,,,,
123,ILM,Wilmington International,Wilmington,NC,352.76,488.64," 29,838 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,307.03,425.30," 29,672 ",,,,,,,,,,,
125,MFR,Rogue Valley International - Medford,Medford,OR,343.64,476.00," 29,385 ",,,,,,,,,,,
126,FAR,Hector International,Fargo,ND,379.76,526.04," 28,922 ",,,,,,,,,,,
127,HVN,Tweed New Haven,New Haven,CT,417.97,578.97," 28,589 ",,,,,,,,,,,
128,RDM,Roberts Field,Bend/Redmond,OR,307.56,426.03," 28,485 ",,,,,,,,,,,
129,ATW,Appleton International,Appleton,WI,367.97,509.71," 28,471 ",,,,,,,,,,,
130,CAE,Columbia Metropolitan,Columbia,SC,491.52,680.85," 28,304 ",,,,,,,,,,,
131,ACY,Atlantic City International,Atlantic City,NJ,187.78,260.12," 27,914 ",,,,,,,,,,,
132,LBB,Lubbock Preston Smith International,Lubbock,TX,302.20,418.60," 26,643 ",,,,,,,,,,,
133,FAI,Fairbanks International,Fairbanks,AK,601.46,833.15," 25,849 ",,,,,,,,,,,
134,CHA,Lovell Field,Chattanooga,TN,391.81,542.74," 25,231 ",,,,,,,,,,,
135,HRL,Valley International,Harlingen/San Benito,TX,272.51,377.48," 25,134 ",,,,,,,,,,,
136,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,370.06,512.60," 24,297 ",,,,,,,,,,,
137,FWA,Fort Wayne International,Fort Wayne,IN,370.13,512.71," 23,986 ",,,,,,,,,,,
138,SBN,South Bend International,South Bend,IN,350.54,485.56," 23,412 ",,,,,,,,,,,
139,STT,Cyril E King,Charlotte Amalie,VI,399.65,553.60," 22,552 ",,,,,,,,,,,
140,MSO,Missoula Montana,Missoula,MT,396.52,549.26," 22,036 ",,,,,,,,,,,
141,TLH,Tallahassee International,Tallahassee,FL,444.91,616.29," 21,803 ",,,,,,,,,,,
142,FNT,Bishop International,Flint,MI,294.45,407.88," 21,759 ",,,,,,,,,,,
143,BLI,Bellingham International,Bellingham,WA,215.23,298.14," 21,095 ",,,,,,,,,,,
144,BIL,Billings Logan International,Billings,MT,378.24,523.94," 21,002 ",,,,,,,,,,,
145,BQN,Rafael Hernandez,Aguadilla,PR,208.37,288.63," 20,914 ",,,,,,,,,,,
146,PIA,General Downing - Peoria International,Peoria,IL,332.33,460.35," 19,868 ",,,,,,,,,,,
147,AMA,Rick Husband Amarillo International,Amarillo,TX,313.48,434.24," 19,558 ",,,,,,,,,,,
148,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,419.18,580.64," 18,900 ",,,,,,,,,,,
149,BGR,Bangor International,Bangor,ME,383.54,531.27," 18,535 ",,,,,,,,,,,
150,FCA,Glacier Park International,Kalispell,MT,444.17,615.26," 18,363 ",,,,,,,,,,,
151,CAK,Akron-Canton Regional,Akron,OH,269.48,373.29," 18,054 ",,,,,,,,,,,
152,GRB,Green Bay Austin Straubel International,Green Bay,WI,387.72,537.07," 17,912 ",,,,,,,,,,,
153,MLI,Quad Cities International,Moline,IL,345.41,478.46," 17,389 ",,,,,,,,,,,
154,CRP,Corpus Christi International,Corpus Christi,TX,375.34,519.92," 17,271 ",,,,,,,,,,,
155,IDA,Idaho Falls Regional,Idaho Falls,ID,479.97,664.85," 17,158 ",,,,,,,,,,,
156,ROA,Roanoke Blacksburg Regional,Roanoke,VA,406.94,563.70," 16,923 ",,,,,,,,,,,
157,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,228.47,316.48," 16,643 ",,,,,,,,,,,
158,EYW,Key West International,Key West,FL,404.49,560.30," 16,593 ",,,,,,,,,,,
159,RAP,Rapid City Regional,Rapid City,SD,352.06,487.68," 16,117 ",,,,,,,,,,,
160,AGS,Augusta Regional at Bush Field,Augusta,GA,459.76,636.86," 16,049 ",,,,,,,,,,,
161,GNV,Gainesville Regional,Gainesville,FL,423.26,586.30," 15,832 ",,,,,,,,,,,
162,SHV,Shreveport Regional,Shreveport,LA,551.45,763.87," 15,683 ",,,,,,,,,,,
163,CHO,Charlottesville Albemarle,Charlottesville,VA,440.76,610.53," 15,468 ",,,,,,,,,,,
164,BIS,Bismarck Municipal,Bismarck/Mandan,ND,435.07,602.66," 15,467 ",,,,,,,,,,,
165,SBP,San Luis County Regional,San Luis Obispo,CA,381.64,528.65," 15,158 ",,,,,,,,,,,
166,TVC,Cherry Capital,Traverse City,MI,532.97,738.27," 14,978 ",,,,,,,,,,,
167,DAB,Daytona Beach International,Daytona Beach,FL,316.41,438.29," 13,817 ",,,,,,,,,,,
168,MOB,Mobile Regional,Mobile,AL,500.59,693.42," 13,542 ",,,,,,,,,,,
169,JNU,Juneau International,Juneau,AK,486.84,674.37," 13,402 ",,,,,,,,,,,
170,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,450.49,624.01," 13,097 ",,,,,,,,,,,
171,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,405.34,561.48," 12,893 ",,,,,,,,,,,
172,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,381.33,528.22," 12,548 ",,,,,,,,,,,
173,JAC,Jackson Hole,Jackson,WY,496.81,688.18," 12,352 ",,,,,,,,,,,
174,GJT,Grand Junction Regional,Grand Junction,CO,372.93,516.58," 11,763 ",,,,,,,,,,,
175,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,303.43,420.31," 11,364 ",,,,,,,,,,,
176,MLB,Melbourne Orlando International,Melbourne,FL,352.74,488.61," 10,953 ",,,,,,,,,,,
177,MRY,Monterey Regional,Monterey,CA,391.81,542.74," 10,873 ",,,,,,,,,,,
178,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,449.06,622.03," 10,728 ",,,,,,,,,,,
179,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,458.64,635.31," 10,358 ",,,,,,,,,,,
180,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,410.66,568.85," 9,810 ",,,,,,,,,,,
181,EVV,Evansville Regional,Evansville,IN,472.65,654.72," 9,387 ",,,,,,,,,,,
182,RFD,Chicago/Rockford International,Rockford,IL,203.00,281.19," 9,274 ",,,,,,,,,,,
183,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,464.54,643.48," 9,218 ",,,,,,,,,,,
184,MTJ,Montrose Regional,Montrose/Delta,CO,454.65,629.79," 9,054 ",,,,,,,,,,,
185,BFL,Meadows Field,Bakersfield,CA,437.35,605.82," 8,923 ",,,,,,,,,,,
186,DRO,Durango La Plata County,Durango,CO,386.19,534.95," 8,918 ",,,,,,,,,,,
187,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,496.39,687.60," 8,869 ",,,,,,,,,,,
188,MOT,Minot International,Minot,ND,685.24,949.19," 8,807 ",,,,,,,,,,,
189,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,290.42,402.29," 8,758 ",,,,,,,,,,,
190,GTF,Great Falls International,Great Falls,MT,406.29,562.80," 8,402 ",,,,,,,,,,,
191,STX,Henry E. Rohlsen,Christiansted,VI,474.77,657.66," 8,289 ",,,,,,,,,,,
192,MGM,Montgomery Regional,Montgomery,AL,461.30,638.99," 8,028 ",,,,,,,,,,,
193,BRO,Brownsville South Padre Island International,Brownsville,TX,443.91,614.90," 7,585 ",,,,,,,,,,,
194,DLH,Duluth International,Duluth,MN,406.77,563.46," 7,502 ",,,,,,,,,,,
195,LRD,Laredo International,Laredo,TX,320.38,443.79," 7,490 ",,,,,,,,,,,
196,PSE,Mercedita,Ponce,PR,187.21,259.33," 7,458 ",,,,,,,,,,,
197,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,438.16,606.95," 7,025 ",,,,,,,,,,,
198,SGU,St George Regional,St. George,UT,156.84,217.25," 6,671 ",,,,,,,,,,,
199,SCE,University Park,State College,PA,413.21,572.38," 6,663 ",,,,,,,,,,,
200,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,243.71,337.58," 6,529 ",,,,,,,,,,,
201,RDD,Redding Regional,Redding,CA,347.00,480.66," 6,359 ",,,,,,,,,,,
202,GRK,Robert Gray AAF,Killeen,TX,425.29,589.11," 6,319 ",,,,,,,,,,,
203,HDN,Yampa Valley,Hayden,CO,414.52,574.19," 6,118 ",,,,,,,,,,,
204,EGE,Eagle County Regional,Eagle,CO,496.57,687.85," 5,888 ",,,,,,,,,,,
205,AEX,Alexandria International,Alexandria,LA,517.05,716.21," 5,783 ",,,,,,,,,,,
206,GFK,Grand Forks International,Grand Forks,ND,412.62,571.56," 5,737 ",,,,,,,,,,,
207,TOL,Eugene F Kranz Toledo Express,Toledo,OH,284.73,394.40," 5,651 ",,,,,,,,,,,
208,SCK,Stockton Metro,Stockton,CA,124.70,172.73," 5,611 ",,,,,,,,,,,
209,PBG,Plattsburgh International,Plattsburgh,NY,240.58,333.25," 5,586 ",,,,,,,,,,,
210,ELM,Elmira/Corning Regional,Elmira/Corning,NY,338.04,468.25," 5,505 ",,,,,,,,,,,
211,BET,Bethel Airport,Bethel,AK,458.35,634.90," 5,312 ",,,,,,,,,,,
212,YUM,Yuma MCAS/Yuma International,Yuma,AZ,448.01,620.58," 5,258 ",,,,,,,,,,,
213,SAF,Santa Fe Municipal,Santa Fe,NM,392.45,543.63," 5,229 ",,,,,,,,,,,
214,GUM,Guam International,Guam,TT,1693.74,2346.17," 5,218 ",,,,,,,,,,,
215,MLU,Monroe Regional,Monroe,LA,498.86,691.02," 5,172 ",,,,,,,,,,,
216,KTN,Ketchikan International,Ketchikan,AK,463.86,642.54," 5,128 ",,,,,,,,,,,
217,LNK,Lincoln Airport,Lincoln,NE,436.93,605.23," 5,025 ",,,,,,,,,,,
218,RST,Rochester International,Rochester,MN,389.99,540.21," 4,946 ",,,,,,,,,,,
219,ACK,Nantucket Memorial,Nantucket,MA,359.70,498.26," 4,855 ",,,,,,,,,,,
220,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,379.47,525.63," 4,846 ",,,,,,,,,,,
221,SPI,Abraham Lincoln Capital,Springfield,IL,324.66,449.71," 4,759 ",,,,,,,,,,,
222,COU,Columbia Regional,Columbia,MO,391.72,542.61," 4,756 ",,,,,,,,,,,
223,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,299.77,415.23," 4,741 ",,,,,,,,,,,
224,LAN,Capital Region International,Lansing,MI,480.91,666.16," 4,701 ",,,,,,,,,,,
225,CWA,Central Wisconsin,Mosinee,WI,345.44,478.50," 4,682 ",,,,,,,,,,,
226,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,421.04,583.23," 4,620 ",,,,,,,,,,,
227,HLN,Helena Regional,Helena,MT,520.31,720.74," 4,615 ",,,,,,,,,,,
228,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,554.13,767.58," 4,485 ",,,,,,,,,,,
229,GRI,Central Nebraska Regional,Grand Island,NE,204.41,283.15," 4,448 ",,,,,,,,,,,
230,MBS,MBS International,Saginaw/Bay City/Midland,MI,441.36,611.37," 4,353 ",,,,,,,,,,,
231,HHH,Hilton Head Airport,Hilton Head,SC,458.93,635.71," 4,200 ",,,,,,,,,,,
232,FLG,Flagstaff Pulliam,Flagstaff,AZ,396.12,548.71," 4,171 ",,,,,,,,,,,
233,ABI,Abilene Regional,Abilene,TX,477.84,661.90," 4,165 ",,,,,,,,,,,
234,PUW,Pullman Moscow Regional,Pullman,WA,316.27,438.09," 4,162 ",,,,,,,,,,,
235,CSG,Columbus Airport,Columbus,GA,565.29,783.03," 4,148 ",,,,,,,,,,,
236,CPR,Casper/Natrona County International,Casper,WY,406.91,563.65," 4,132 ",,,,,,,,,,,
237,ERI,Erie International/Tom Ridge Field,Erie,PA,315.07,436.44," 4,108 ",,,,,,,,,,,
238,LSE,La Crosse Regional,La Crosse,WI,503.44,697.36," 3,870 ",,,,,,,,,,,
239,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,238.76,330.72," 3,845 ",,,,,,,,,,,
240,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,417.16,577.85," 3,794 ",,,,,,,,,,,
241,CMI,University of Illinois/Willard,Champaign/Urbana,IL,494.29,684.69," 3,728 ",,,,,,,,,,,
242,LCH,Lake Charles Regional,Lake Charles,LA,449.26,622.32," 3,704 ",,,,,,,,,,,
243,SIT,Sitka Rocky Gutierrez,Sitka,AK,452.54,626.85," 3,447 ",,,,,,,,,,,
244,ROW,Roswell Air Center,Roswell,NM,449.68,622.89," 3,386 ",,,,,,,,,,,
245,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,348.24,482.39," 3,367 ",,,,,,,,,,,
246,ADQ,Kodiak Airport,Kodiak,AK,730.07,1011.29," 3,364 ",,,,,,,,,,,
247,FSM,Fort Smith Regional,Fort Smith,AR,460.81,638.31," 3,321 ",,,,,,,,,,,
248,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,436.11,604.10," 3,305 ",,,,,,,,,,,
249,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,332.90,461.13," 2,984 ",,,,,,,,,,,
250,ACT,Waco Regional,Waco,TX,422.59,585.37," 2,959 ",,,,,,,,,,,
251,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,473.00,655.20," 2,869 ",,,,,,,,,,,
252,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,495.39,686.22," 2,835 ",,,,,,,,,,,
253,CLL,Easterwood Field,College Station/Bryan,TX,462.99,641.34," 2,696 ",,,,,,,,,,,
254,LWS,Lewiston Nez Perce County,Lewiston,ID,379.90,526.23," 2,577 ",,,,,,,,,,,
255,TYR,Tyler Pounds Regional,Tyler,TX,427.13,591.66," 2,555 ",,,,,,,,,,,
256,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,494.54,685.03," 2,410 ",,,,,,,,,,,
257,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,148.54,205.76," 2,404 ",,,,,,,,,,,
258,MQT,Marquette Sawyer Regional,Marquette,MI,451.41,625.30," 2,351 ",,,,,,,,,,,
259,VLD,Valdosta Regional,Valdosta,GA,479.17,663.74," 2,319 ",,,,,,,,,,,
260,TXK,Texarkana Regional-Webb Field,Texarkana,AR,623.87,864.18," 2,313 ",,,,,,,,,,,
261,GTR,Golden Triangle Regional,Columbus,MS,507.98,703.65," 2,208 ",,,,,,,,,,,
262,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,369.46,511.78," 2,174 ",,,,,,,,,,,
