Average Domestic Airline Itinerary Fares By Origin City for Q1 2017 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,LWS,Lewiston Nez Perce County,Lewiston,ID,433.48,535.35," 2,577 ",,,,,,,,,,,
265,TYR,Tyler Pounds Regional,Tyler,TX,510.89,630.95," 2,555 ",,,,,,,,,,,
266,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,488.81,603.68," 2,410 ",,,,,,,,,,,
267,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,85.65,105.78," 2,404 ",,,,,,,,,,,
268,MQT,Marquette Sawyer Regional,Marquette,MI,553.24,683.25," 2,351 ",,,,,,,,,,,
269,VLD,Valdosta Regional,Valdosta,GA,598.86,739.58," 2,319 ",,,,,,,,,,,
270,TXK,Texarkana Regional-Webb Field,Texarkana,AR,477.25,589.40," 2,313 ",,,,,,,,,,,
271,GTR,Golden Triangle Regional,Columbus,MS,643.62,794.87," 2,208 ",,,,,,,,,,,
272,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,401.02,495.26," 2,174 ",,,,,,,,,,,
273,OME,Nome Airport,Nome,AK,484.25,598.05," 2,131 ",,,,,,,,,,,
274,DHN,Dothan Regional,Dothan,AL,718.51,887.36," 2,019 ",,,,,,,,,,,
275,EAT,Pangborn Memorial,Wenatchee,WA,359.45,443.91," 1,991 ",,,,,,,,,,,
276,ABY,Southwest Georgia Regional,Albany,GA,579.85,716.11," 1,956 ",,,,,,,,,,,
277,OTZ,Ralph Wien Memorial,Kotzebue,AK,448.42,553.79," 1,913 ",,,,,,,,,,,
278,FLO,Florence Regional,Florence,SC,430.94,532.21," 1,888 ",,,,,,,,,,,
279,ALW,Walla Walla Regional,Walla Walla,WA,349.33,431.43," 1,871 ",,,,,,,,,,,
280,PGV,Pitt Greenville,Greenville,NC,435.24,537.52," 1,794 ",,,,,,,,,,,
281,GCK,Garden City Regional,Garden City,KS,440.73,544.29," 1,772 ",,,,,,,,,,,
282,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,463.16,572.01," 1,766 ",,,,,,,,,,,
283,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,418.54,516.90," 1,761 ",,,,,,,,,,,
284,COD,Yellowstone Regional,Cody,WY,525.25,648.68," 1,715 ",,,,,,,,,,,
285,SPN,Francisco C. Ada Saipan International,Saipan,TT,1224.83,1512.65," 1,674 ",,,,,,,,,,,
286,SWO,Stillwater Regional,Stillwater,OK,429.71,530.69," 1,656 ",,,,,,,,,,,
287,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,425.32,525.27," 1,638 ",,,,,,,,,,,
288,STC,St. Cloud Regional,St. Cloud,MN,128.34,158.50," 1,602 ",,,,,,,,,,,
289,BJI,Bemidji Regional,Bemidji,MN,573.67,708.48," 1,580 ",,,,,,,,,,,
290,GGG,East Texas Regional,Longview,TX,405.88,501.25," 1,544 ",,,,,,,,,,,
291,ABR,Aberdeen Regional,Aberdeen,SD,637.10,786.82," 1,504 ",,,,,,,,,,,
292,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,545.24,673.36," 1,491 ",,,,,,,,,,,
293,BQK,Brunswick Golden Isles,Brunswick,GA,526.20,649.85," 1,440 ",,,,,,,,,,,
294,CIU,Chippewa County International,Sault Ste. Marie,MI,591.43,730.41," 1,430 ",,,,,,,,,,,
295,ART,Watertown International,Watertown,NY,462.36,571.02," 1,415 ",,,,,,,,,,,
296,DLG,Dillingham Airport,Dillingham,AK,765.06,944.85," 1,397 ",,,,,,,,,,,
297,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,680.01,839.81," 1,382 ",,,,,,,,,,,
298,GCC,Northeast Wyoming Regional,Gillette,WY,529.12,653.46," 1,379 ",,,,,,,,,,,
299,BRD,Brainerd Lakes Regional,Brainerd,MN,609.16,752.31," 1,324 ",,,,,,,,,,,
300,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,637.76,787.63," 1,287 ",,,,,,,,,,,
301,RHI,Rhinelander/Oneida County,Rhinelander,WI,608.71,751.75," 1,281 ",,,,,,,,,,,
302,PPG,Pago Pago International,Pago Pago,TT,1126.26,1390.93," 1,272 ",,,,,,,,,,,
303,ESC,Delta County,Escanaba,MI,511.09,631.19," 1,268 ",,,,,,,,,,,
304,SCC,Deadhorse Airport,Deadhorse,AK,421.54,520.59," 1,246 ",,,,,,,,,,,
305,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,650.10,802.87," 1,181 ",,,,,,,,,,,
306,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,562.50,694.69," 1,149 ",,,,,,,,,,,
307,EAR,Kearney Regional,Kearney,NE,444.19,548.57," 1,142 ",,,,,,,,,,,
308,IMT,Ford,Iron Mountain/Kingsfd,MI,534.96,660.67," 1,141 ",,,,,,,,,,,
309,CMX,Houghton County Memorial,Hancock/Houghton,MI,547.17,675.75," 1,056 ",,,,,,,,,,,
310,BTM,Bert Mooney,Butte,MT,536.79,662.93," 1,024 ",,,,,,,,,,,
311,HOB,Lea County Regional,Hobbs,NM,468.77,578.93," 1,013 ",,,,,,,,,,,
312,AKN,King Salmon Airport,King Salmon,AK,918.78,1134.69, 980 ,,,,,,,,,,,
313,LAR,Laramie Regional,Laramie,WY,467.87,577.81, 969 ,,,,,,,,,,,
314,PSG,Petersburg James A Johnson,Petersburg,AK,442.35,546.30, 963 ,,,,,,,,,,,
315,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,433.89,535.86, 942 ,,,,,,,,,,,
316,PQI,Presque Isle International,Presque Isle/Houlton,ME,464.08,573.14, 941 ,,,,,,,,,,,
317,EAU,Chippewa Valley Regional,Eau Claire,WI,434.66,536.80, 917 ,,,,,,,,,,,
318,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,85.15,105.15, 893 ,,,,,,,,,,,
319,HIB,Range Regional,Hibbing,MN,651.15,804.17, 859 ,,,,,,,,,,,
320,RKS,Southwest Wyoming Regional,Rock Springs,WY,526.73,650.51, 850 ,,,,,,,,,,,
321,DBQ,Dubuque Regional,Dubuque,IA,476.47,588.44, 847 ,,,,,,,,,,,
322,JLN,Joplin Regional,Joplin,MO,497.35,614.22, 830 ,,,,,,,,,,,
323,ALO,Waterloo Regional,Waterloo,IA,429.01,529.83, 829 ,,,,,,,,,,,
324,OWB,Owensboro Daviess County Regional,Owensboro,KY,120.92,149.33, 827 ,,,,,,,,,,,
325,OGD,Ogden-Hinckley,Ogden,UT,79.42,98.08, 813 ,,,,,,,,,,,
326,CDV,Merle K Mudhole Smith,Cordova,AK,399.48,493.35, 796 ,,,,,,,,,,,
327,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,511.19,631.32, 779 ,,,,,,,,,,,
328,APN,Alpena County Regional,Alpena,MI,659.61,814.61, 773 ,,,,,,,,,,,
329,CDC,Cedar City Regional,Cedar City,UT,311.24,384.38, 757 ,,,,,,,,,,,
330,RIW,Central Wyoming Regional,Riverton/Lander,WY,672.20,830.16, 727 ,,,,,,,,,,,
331,PIH,Pocatello Regional,Pocatello,ID,555.71,686.30, 719 ,,,,,,,,,,,
331,SLN,Salina Regional,Salina,KS,516.58,637.97, 719 ,,,,,,,,,,,
333,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,525.89,649.47, 685 ,,,,,,,,,,,
334,MEI,Key Field,Meridian,MS,448.78,554.24, 680 ,,,,,,,,,,,
335,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,380.69,470.15, 655 ,,,,,,,,,,,
336,PAH,Barkley Regional,Paducah,KY,424.21,523.89, 606 ,,,,,,,,,,,
337,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,506.39,625.39, 602 ,,,,,,,,,,,
338,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,453.00,559.45, 600 ,,,,,,,,,,,
339,WRG,Wrangell Airport,Wrangell,AK,412.70,509.69, 599 ,,,,,,,,,,,
340,PIR,Pierre Regional,Pierre,SD,521.31,643.82, 581 ,,,,,,,,,,,
341,EKO,Elko Regional,Elko,NV,772.39,953.89, 558 ,,,,,,,,,,,
342,MKG,Muskegon County,Muskegon,MI,392.59,484.85, 535 ,,,,,,,,,,,
343,HYA,Cape Cod Gateway,Hyannis,MA,350.38,432.71, 533 ,,,,,,,,,,,
344,JMS,Jamestown Regional,Jamestown,ND,448.71,554.15, 504 ,,,,,,,,,,,
345,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,460.69,568.95, 493 ,,,,,,,,,,,
346,INL,Falls International Einarson Field,International Falls,MN,595.43,735.35, 480 ,,,,,,,,,,,
347,PUB,Pueblo Memorial,Pueblo,CO,420.06,518.77, 465 ,,,,,,,,,,,
348,HYS,Hays Regional,Hays,KS,527.39,651.32, 448 ,,,,,,,,,,,
349,LBL,Liberal Mid-America Regional,Liberal,KS,450.67,556.57, 356 ,,,,,,,,,,,
350,OGS,Ogdensburg International,Ogdensburg,NY,112.53,138.97, 347 ,,,,,,,,,,,
351,ATY,Watertown Regional,Watertown,SD,469.13,579.37, 336 ,,,,,,,,,,,
352,YAK,Yakutat Airport,Yakutat,AK,338.23,417.71, 326 ,,,,,,,,,,,
353,CGI,Cape Girardeau Regional,Cape Girardeau,MO,480.59,593.53, 310 ,,,,,,,,,,,
354,DDC,Dodge City Regional,Dodge City,KS,443.67,547.93, 308 ,,,,,,,,,,,
355,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,438.37,541.39, 283 ,,,,,,,,,,,
356,DVL,Devils Lake Regional,Devils Lake,ND,477.74,590.01, 266 ,,,,,,,,,,,
357,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,445.15,549.76, 234 ,,,,,,,,,,,
358,DUT,Unalaska Airport,Unalaska,AK,952.00,1175.71, 232 ,,,,,,,,,,,
359,IPL,Imperial County,El Centro,CA,188.00,232.18, 221 ,,,,,,,,,,,
360,LEB,Lebanon Municipal,Lebanon-Hanover,NH,367.73,454.14, 192 ,,,,,,,,,,,
361,AUG,Augusta State,Augusta/Waterville,ME,372.79,460.39, 187 ,,,,,,,,,,,
362,TEX,Telluride Regional,Telluride,CO,837.30,1034.06, 171 ,,,,,,,,,,,
363,RUT,Rutland - Southern Vermont Regional,Rutland,VT,385.43,476.00, 155 ,,,,,,,,,,,
364,UIN,Quincy Regional-Baldwin Field,Quincy,IL,473.39,584.64, 146 ,,,,,,,,,,,
365,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,417.03,515.03, 132 ,,,,,,,,,,,
366,ENA,Kenai Municipal,Kenai,AK,665.78,822.23, 124 ,,,,,,,,,,,
367,IRK,Kirksville Regional,Kirksville,MO,365.12,450.92, 104 ,,,,,,,,,,,
368,PVC,Provincetown Municipal,Provincetown,MA,358.39,442.61, 103 ,,,,,,,,,,,
369,RKD,Knox County Regional,Rockland,ME,439.71,543.04, 102 ,,,,,,,,,,,
370,PGA,Page Municipal,Page,AZ,445.88,550.65, 89 ,,,,,,,,,,,
371,DUJ,DuBois Regional,DuBois,PA,288.00,355.68, 72 ,,,,,,,,,,,
371,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,408.75,504.80, 72 ,,,,,,,,,,,
373,VQS,Antonio Rivera Rodriguez,Vieques,PR,462.19,570.81, 69 ,,,,,,,,,,,
374,ADK,Adak,Adak Island,AK,914.13,1128.94, 66 ,,,,,,,,,,,
375,HOM,Homer Airport,Homer,AK,695.92,859.46, 65 ,,,,,,,,,,,
376,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,538.41,664.93, 58 ,,,,,,,,,,,
377,MSS,Massena International-Richards Field,Massena,NY,478.14,590.50, 56 ,,,,,,,,,,,
378,SDY,Sidney Richland Regional,Sidney,MT,414.00,511.29, 45 ,,,,,,,,,,,
379,MKK,Molokai,Hoolehua,HI,215.39,266.01, 20 ,,,,,,,,,,,
380,HVR,Havre City-County,Havre,MT,433.33,535.16, 16 ,,,,,,,,,,,
380,OLF,L. M. Clayton,Wolf Point,MT,349.67,431.84, 16 ,,,,,,,,,,,
382,VDZ,Valdez Pioneer Field,Valdez,AK,627.73,775.24, 13 ,,,,,,,,,,,
383,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,506.50,625.52, 11 ,,,,,,,,,,,
384,CPX,Benjamin Rivera Noriega,Culebra,PR,434.90,537.10, 10 ,,,,,,,,,,,
385,LNY,Lanai Airport,Lanai,HI,350.39,432.73, 7 ,,,,,,,,,,,
385,CDB,Cold Bay Airport,Cold Bay,AK,986.17,1217.91, 7 ,,,,,,,,,,,
387,JHM,Kapalua Airport,Kapalua,HI,168.17,207.68, 6 ,,,,,,,,,,,
388,SDP,Sand Point,Sandpoint,AK,987.81,1219.94, 4 ,,,,,,,,,,,
389,SNP,St. Paul Island,St. Paul,AK,917.58,1133.21, 3 ,,,,,,,,,,,
390,SVA,Savoonga Airport,Savoonga,AK,1409.00,1740.11, -   ,,,,,,,,,,,
390,SHH,Shishmaref Airport,Shishmaref,AK,449.00,554.51, -   ,,,,,,,,,,,
390,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,630.40,778.54, -   ,,,,,,,,,,,
390,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,87.34,107.86, -   ,,,,,,,,,,,
390,ROP,Benjamin Taisacan Manglona International,Rota,TT,541.80,669.12, -   ,,,,,,,,,,,
390,ISN,Sloulin Field International,Williston,ND,624.76,771.58, -   ,,,,,,,,,,,
390,SSB,Christiansted Harbor Seaplane Base,Christiansted,VI,538.00,664.43, -   ,,,,,,,,,,,
390,IFP,Laughlin/Bullhead International,Bullhead City,AZ,314.39,388.27, -   ,,,,,,,,,,,
390,WMO,White Mountain Airport,White Mountain,AK,532.00,657.02, -   ,,,,,,,,,,,
390,MCG,McGrath Airport,McGrath,AK,584.25,721.55, -   ,,,,,,,,,,,
390,CEC,Jack McNamara Field,Crescent City,CA,446.96,552.00, -   ,,,,,,,,,,,
390,FMN,Four Corners Regional,Farmington,NM,487.06,601.52, -   ,,,,,,,,,,,
390,IPT,Williamsport Regional,Williamsport,PA,498.02,615.05, -   ,,,,,,,,,,,
390,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,215.69,266.37, -   ,,,,,,,,,,,
National Average,,,,,351.85,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
