Average Domestic Airline Itinerary Fares By Origin City for Q1 2012 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
17,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,504.58,665.56," 551,714 ",,,,,,,,,,,
18,SAN,San Diego International,San Diego,CA,336.35,443.65," 530,752 ",,,,,,,,,,,
19,DTW,Detroit Metro Wayne County,Detroit,MI,404.77,533.91," 526,777 ",,,,,,,,,,,
20,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,282.90,373.15," 524,862 ",,,,,,,,,,,
21,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,390.59,515.20," 488,036 ",,,,,,,,,,,
22,TPA,Tampa International,Tampa,FL,334.33,440.99," 480,514 ",,,,,,,,,,,
23,MIA,Miami International,Miami,FL,386.18,509.39," 478,823 ",,,,,,,,,,,
24,AUS,Austin - Bergstrom International,Austin,TX,374.29,493.70," 453,572 ",,,,,,,,,,,
25,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,330.25,435.61," 442,456 ",,,,,,,,,,,
26,PDX,Portland International,Portland,OR,357.43,471.46," 400,840 ",,,,,,,,,,,
27,SLC,Salt Lake City International,Salt Lake City,UT,398.07,525.06," 400,695 ",,,,,,,,,,,
28,BNA,Nashville International,Nashville,TN,367.95,485.34," 387,230 ",,,,,,,,,,,
29,CLT,Charlotte Douglas International,Charlotte,NC,428.27,564.90," 372,212 ",,,,,,,,,,,
30,SMF,Sacramento International,Sacramento,CA,329.13,434.14," 339,569 ",,,,,,,,,,,
31,RDU,Raleigh-Durham International,Raleigh/Durham,NC,359.07,473.63," 327,718 ",,,,,,,,,,,
32,MDW,Chicago Midway International,Chicago-Midway,IL,298.23,393.37," 320,449 ",,,,,,,,,,,
33,HNL,Daniel K Inouye International,Honolulu,HI,332.70,438.84," 312,069 ",,,,,,,,,,,
34,STL,St Louis Lambert International,St. Louis,MO,359.11,473.67," 290,937 ",,,,,,,,,,,
35,SJC,Norman Y. Mineta San Jose International,San Jose,CA,308.08,406.36," 284,602 ",,,,,,,,,,,
36,OAK,Metro Oakland International,Oakland,CA,277.62,366.19," 272,223 ",,,,,,,,,,,
37,DAL,Dallas Love Field,Dallas-Love Field,TX,281.69,371.56," 268,490 ",,,,,,,,,,,
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,348.04,459.08," 265,267 ",,,,,,,,,,,
39,MCI,Kansas City International,Kansas City,MO,340.76,449.47," 262,674 ",,,,,,,,,,,
40,MSY,Louis Armstrong New Orleans International,New Orleans,LA,359.61,474.34," 258,635 ",,,,,,,,,,,
41,CLE,Cleveland-Hopkins International,Cleveland,OH,449.90,593.43," 256,332 ",,,,,,,,,,,
42,IAD,Washington Dulles International,Washington-Dulles,DC,485.35,640.19," 253,348 ",,,,,,,,,,,
43,IND,Indianapolis International,Indianapolis,IN,386.79,510.19," 251,793 ",,,,,,,,,,,
44,SJU,Luis Munoz Marin International,San Juan,PR,310.23,409.20," 243,172 ",,,,,,,,,,,
45,SAT,San Antonio International,San Antonio,TX,367.48,484.71," 241,700 ",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,359.34,473.98," 233,411 ",,,,,,,,,,,
47,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,526.25,694.13," 228,128 ",,,,,,,,,,,
48,CMH,John Glenn Columbus International,Columbus,OH,370.07,488.14," 213,465 ",,,,,,,,,,,
49,HOU,William P Hobby,Houston-Hobby,TX,312.02,411.56," 207,837 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,320.32,422.51," 200,474 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,398.03,525.01," 183,949 ",,,,,,,,,,,
52,ONT,Ontario International,Ontario,CA,316.52,417.49," 170,319 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,372.61,491.49," 169,662 ",,,,,,,,,,,
54,MKE,General Mitchell International,Milwaukee,WI,313.35,413.31," 164,464 ",,,,,,,,,,,
55,BUR,Bob Hope,Burbank,CA,267.94,353.42," 160,987 ",,,,,,,,,,,
56,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,339.65,448.01," 157,443 ",,,,,,,,,,,
57,OMA,Eppley Airfield,Omaha,NE,378.33,499.03," 128,152 ",,,,,,,,,,,
58,MEM,Memphis International,Memphis,TN,519.97,685.85," 124,614 ",,,,,,,,,,,
59,RIC,Richmond International,Richmond,VA,410.06,540.88," 124,059 ",,,,,,,,,,,
60,BOI,Boise Air Terminal,Boise,ID,374.99,494.62," 123,162 ",,,,,,,,,,,
61,CHS,Charleston AFB/International,Charleston,SC,423.69,558.86," 122,207 ",,,,,,,,,,,
62,BUF,Buffalo Niagara International,Buffalo,NY,341.69,450.70," 121,735 ",,,,,,,,,,,
63,ORF,Norfolk International,Norfolk,VA,408.20,538.43," 117,993 ",,,,,,,,,,,
64,ABQ,Albuquerque International Sunport,Albuquerque,NM,343.30,452.82," 117,060 ",,,,,,,,,,,
65,OGG,Kahului Airport,Kahului,HI,259.63,342.46," 113,378 ",,,,,,,,,,,
66,ELP,El Paso International,El Paso,TX,373.24,492.31," 113,101 ",,,,,,,,,,,
67,GRR,Gerald R. Ford International,Grand Rapids,MI,436.53,575.79," 108,941 ",,,,,,,,,,,
68,OKC,Will Rogers World,Oklahoma City,OK,404.62,533.71," 107,989 ",,,,,,,,,,,
69,SDF,Louisville Muhammad Ali International,Louisville,KY,401.06,529.01," 106,632 ",,,,,,,,,,,
70,ANC,Ted Stevens Anchorage International,Anchorage,AK,599.32,790.52," 105,666 ",,,,,,,,,,,
71,GEG,Spokane International,Spokane,WA,356.35,470.04," 104,809 ",,,,,,,,,,,
72,RNO,Reno/Tahoe International,Reno,NV,322.21,425.01," 100,069 ",,,,,,,,,,,
73,PVD,Rhode Island Tf Green International,Providence,RI,349.61,461.15," 96,518 ",,,,,,,,,,,
74,TUS,Tucson International,Tucson,AZ,345.99,456.37," 90,011 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,433.47,571.76," 86,426 ",,,,,,,,,,,
76,LGB,Long Beach Airport,Long Beach,CA,209.89,276.85," 85,454 ",,,,,,,,,,,
77,TUL,Tulsa International,Tulsa,OK,427.77,564.24," 80,986 ",,,,,,,,,,,
78,SYR,Syracuse Hancock International,Syracuse,NY,433.22,571.43," 79,344 ",,,,,,,,,,,
79,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,336.20,443.46," 78,452 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,414.90,547.27," 78,345 ",,,,,,,,,,,
81,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,395.81,522.09," 75,675 ",,,,,,,,,,,
82,SAV,Savannah/Hilton Head International,Savannah,GA,487.50,643.03," 74,039 ",,,,,,,,,,,
83,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,367.76,485.09," 72,280 ",,,,,,,,,,,
84,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,259.73,342.59," 67,891 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,406.10,535.66," 64,333 ",,,,,,,,,,,
86,MYR,Myrtle Beach International,Myrtle Beach,SC,300.11,395.85," 62,925 ",,,,,,,,,,,
87,PNS,Pensacola International,Pensacola,FL,446.70,589.21," 60,511 ",,,,,,,,,,,
88,GSP,Greenville-Spartanburg International,Greer,SC,393.16,518.59," 59,223 ",,,,,,,,,,,
89,COS,City of Colorado Springs Municipal,Colorado Springs,CO,409.85,540.60," 58,992 ",,,,,,,,,,,
90,HPN,Westchester County,White Plains,NY,374.27,493.67," 58,461 ",,,,,,,,,,,
91,LIH,Lihue Airport,Lihue,HI,233.20,307.60," 58,367 ",,,,,,,,,,,
92,FAT,Fresno Yosemite International,Fresno,CA,389.21,513.38," 57,786 ",,,,,,,,,,,
93,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,382.50,504.53," 56,757 ",,,,,,,,,,,
94,MSN,Dane County Regional-Truax Field,Madison,WI,454.09,598.96," 55,194 ",,,,,,,,,,,
95,PWM,Portland International Jetport,Portland,ME,396.51,523.01," 54,716 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,374.11,493.46," 52,936 ",,,,,,,,,,,
97,BZN,Bozeman Yellowstone International,Bozeman,MT,455.96,601.42," 50,546 ",,,,,,,,,,,
98,SFB,Orlando Sanford International,Sanford,FL,137.80,181.76," 47,740 ",,,,,,,,,,,
99,PIE,St Pete Clearwater International,St. Petersburg,FL,141.17,186.20," 47,279 ",,,,,,,,,,,
100,AVL,Asheville Regional,Asheville,NC,398.21,525.24," 46,964 ",,,,,,,,,,,
101,XNA,Northwest Arkansas National,Fayetteville,AR,536.28,707.36," 45,953 ",,,,,,,,,,,
102,EUG,Mahlon Sweet Field,Eugene,OR,365.46,482.05," 45,553 ",,,,,,,,,,,
103,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,416.13,548.89," 45,334 ",,,,,,,,,,,
104,GSO,Piedmont Triad International,Greensboro/High Point,NC,394.47,520.32," 44,373 ",,,,,,,,,,,
105,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,151.72,200.12," 40,373 ",,,,,,,,,,,
106,ISP,Long Island MacArthur,Islip,NY,306.69,404.54," 39,682 ",,,,,,,,,,,
107,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,455.22,600.45," 39,310 ",,,,,,,,,,,
108,MHT,Manchester Boston Regional,Manchester,NH,354.33,467.37," 39,250 ",,,,,,,,,,,
109,MDT,Harrisburg International,Harrisburg,PA,430.43,567.75," 39,114 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,407.67,537.73," 37,951 ",,,,,,,,,,,
111,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,431.82,569.58," 36,064 ",,,,,,,,,,,
112,MAF,Midland International Air and Space Port,Midland/Odessa,TX,365.35,481.91," 35,477 ",,,,,,,,,,,
113,PGD,Punta Gorda Airport,Punta Gorda,FL,122.15,161.12," 34,911 ",,,,,,,,,,,
114,BTV,Burlington International,Burlington,VT,429.62,566.68," 34,302 ",,,,,,,,,,,
115,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,521.34,687.66," 34,165 ",,,,,,,,,,,
116,LEX,Blue Grass,Lexington,KY,401.46,529.54," 33,204 ",,,,,,,,,,,
117,SBA,Santa Barbara Municipal,Santa Barbara,CA,414.52,546.76," 33,057 ",,,,,,,,,,,
118,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,502.80,663.21," 32,418 ",,,,,,,,,,,
119,DAY,James M Cox/Dayton International,Dayton,OH,371.61,490.17," 32,281 ",,,,,,,,,,,
120,ITO,Hilo International,Hilo,HI,209.70,276.60," 31,863 ",,,,,,,,,,,
121,MFE,McAllen International,Mission/McAllen/Edinburg,TX,429.48,566.50," 30,582 ",,,,,,,,,,,
122,SGF,Springfield-Branson National,Springfield,MO,433.87,572.28," 29,988 ",,,,,,,,,,,
123,ILM,Wilmington International,Wilmington,NC,397.37,524.14," 29,838 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,358.60,473.01," 29,672 ",,,,,,,,,,,
125,MFR,Rogue Valley International - Medford,Medford,OR,379.01,499.93," 29,385 ",,,,,,,,,,,
126,FAR,Hector International,Fargo,ND,476.69,628.77," 28,922 ",,,,,,,,,,,
127,HVN,Tweed New Haven,New Haven,CT,393.90,519.56," 28,589 ",,,,,,,,,,,
128,RDM,Roberts Field,Bend/Redmond,OR,354.03,466.98," 28,485 ",,,,,,,,,,,
129,ATW,Appleton International,Appleton,WI,494.79,652.64," 28,471 ",,,,,,,,,,,
130,CAE,Columbia Metropolitan,Columbia,SC,493.83,651.37," 28,304 ",,,,,,,,,,,
131,ACY,Atlantic City International,Atlantic City,NJ,156.57,206.51," 27,914 ",,,,,,,,,,,
132,ECP,Northwest Florida Beaches International,Panama City,FL,388.18,512.02," 27,650 ",,,,,,,,,,,
133,LBB,Lubbock Preston Smith International,Lubbock,TX,359.64,474.37," 26,643 ",,,,,,,,,,,
134,FAI,Fairbanks International,Fairbanks,AK,587.36,774.75," 25,849 ",,,,,,,,,,,
135,CHA,Lovell Field,Chattanooga,TN,418.74,552.33," 25,231 ",,,,,,,,,,,
136,HRL,Valley International,Harlingen/San Benito,TX,321.67,424.30," 25,134 ",,,,,,,,,,,
137,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,377.87,498.42," 24,297 ",,,,,,,,,,,
138,FWA,Fort Wayne International,Fort Wayne,IN,437.39,576.93," 23,986 ",,,,,,,,,,,
139,SBN,South Bend International,South Bend,IN,396.18,522.57," 23,412 ",,,,,,,,,,,
140,STT,Cyril E King,Charlotte Amalie,VI,359.46,474.14," 22,552 ",,,,,,,,,,,
141,MSO,Missoula Montana,Missoula,MT,448.53,591.63," 22,036 ",,,,,,,,,,,
142,TLH,Tallahassee International,Tallahassee,FL,505.09,666.23," 21,803 ",,,,,,,,,,,
143,FNT,Bishop International,Flint,MI,380.63,502.06," 21,759 ",,,,,,,,,,,
144,BLI,Bellingham International,Bellingham,WA,262.66,346.46," 21,095 ",,,,,,,,,,,
145,BIL,Billings Logan International,Billings,MT,427.92,564.44," 21,002 ",,,,,,,,,,,
146,BQN,Rafael Hernandez,Aguadilla,PR,237.12,312.76," 20,914 ",,,,,,,,,,,
147,PIA,General Downing - Peoria International,Peoria,IL,379.41,500.45," 19,868 ",,,,,,,,,,,
148,AMA,Rick Husband Amarillo International,Amarillo,TX,365.75,482.43," 19,558 ",,,,,,,,,,,
149,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,438.31,578.14," 18,900 ",,,,,,,,,,,
150,BGR,Bangor International,Bangor,ME,382.89,505.04," 18,535 ",,,,,,,,,,,
151,FCA,Glacier Park International,Kalispell,MT,491.79,648.69," 18,363 ",,,,,,,,,,,
152,CAK,Akron-Canton Regional,Akron,OH,321.26,423.76," 18,054 ",,,,,,,,,,,
153,GRB,Green Bay Austin Straubel International,Green Bay,WI,549.59,724.92," 17,912 ",,,,,,,,,,,
154,MLI,Quad Cities International,Moline,IL,420.20,554.25," 17,389 ",,,,,,,,,,,
155,CRP,Corpus Christi International,Corpus Christi,TX,449.00,592.25," 17,271 ",,,,,,,,,,,
156,IDA,Idaho Falls Regional,Idaho Falls,ID,472.46,623.18," 17,158 ",,,,,,,,,,,
157,ROA,Roanoke Blacksburg Regional,Roanoke,VA,462.43,609.96," 16,923 ",,,,,,,,,,,
158,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,239.49,315.89," 16,643 ",,,,,,,,,,,
159,EYW,Key West International,Key West,FL,369.71,487.65," 16,593 ",,,,,,,,,,,
160,RAP,Rapid City Regional,Rapid City,SD,480.97,634.41," 16,117 ",,,,,,,,,,,
161,AGS,Augusta Regional at Bush Field,Augusta,GA,441.57,582.44," 16,049 ",,,,,,,,,,,
162,GNV,Gainesville Regional,Gainesville,FL,447.76,590.61," 15,832 ",,,,,,,,,,,
163,SHV,Shreveport Regional,Shreveport,LA,532.92,702.94," 15,683 ",,,,,,,,,,,
164,CHO,Charlottesville Albemarle,Charlottesville,VA,462.77,610.41," 15,468 ",,,,,,,,,,,
165,BIS,Bismarck Municipal,Bismarck/Mandan,ND,503.58,664.24," 15,467 ",,,,,,,,,,,
166,SBP,San Luis County Regional,San Luis Obispo,CA,399.32,526.71," 15,158 ",,,,,,,,,,,
167,TVC,Cherry Capital,Traverse City,MI,574.65,757.98," 14,978 ",,,,,,,,,,,
168,DAB,Daytona Beach International,Daytona Beach,FL,360.22,475.14," 13,817 ",,,,,,,,,,,
169,MOB,Mobile Regional,Mobile,AL,554.03,730.78," 13,542 ",,,,,,,,,,,
170,JNU,Juneau International,Juneau,AK,491.09,647.76," 13,402 ",,,,,,,,,,,
171,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,486.31,641.45," 13,097 ",,,,,,,,,,,
172,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,463.30,611.10," 12,893 ",,,,,,,,,,,
173,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,447.66,590.48," 12,548 ",,,,,,,,,,,
174,JAC,Jackson Hole,Jackson,WY,661.13,872.05," 12,352 ",,,,,,,,,,,
175,GJT,Grand Junction Regional,Grand Junction,CO,438.20,577.99," 11,763 ",,,,,,,,,,,
176,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,370.38,488.54," 11,364 ",,,,,,,,,,,
177,PVU,Provo Municipal,Provo,UT,266.28,351.23," 11,296 ",,,,,,,,,,,
178,MLB,Melbourne Orlando International,Melbourne,FL,386.08,509.25," 10,953 ",,,,,,,,,,,
179,MRY,Monterey Regional,Monterey,CA,395.29,521.40," 10,873 ",,,,,,,,,,,
180,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,429.98,567.16," 10,728 ",,,,,,,,,,,
181,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,463.00,610.72," 10,358 ",,,,,,,,,,,
182,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,401.23,529.23," 9,810 ",,,,,,,,,,,
183,EVV,Evansville Regional,Evansville,IN,526.58,694.57," 9,387 ",,,,,,,,,,,
184,RFD,Chicago/Rockford International,Rockford,IL,235.83,311.07," 9,274 ",,,,,,,,,,,
185,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,533.91,704.24," 9,218 ",,,,,,,,,,,
186,LBE,Arnold Palmer Regional,Latrobe,PA,170.37,224.72," 9,092 ",,,,,,,,,,,
187,MTJ,Montrose Regional,Montrose/Delta,CO,593.01,782.19," 9,054 ",,,,,,,,,,,
188,BFL,Meadows Field,Bakersfield,CA,486.91,642.24," 8,923 ",,,,,,,,,,,
189,DRO,Durango La Plata County,Durango,CO,440.33,580.80," 8,918 ",,,,,,,,,,,
190,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,425.20,560.85," 8,869 ",,,,,,,,,,,
191,MOT,Minot International,Minot,ND,530.01,699.10," 8,807 ",,,,,,,,,,,
192,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,363.17,479.03," 8,758 ",,,,,,,,,,,
193,GTF,Great Falls International,Great Falls,MT,393.89,519.55," 8,402 ",,,,,,,,,,,
194,STX,Henry E. Rohlsen,Christiansted,VI,342.13,451.27," 8,289 ",,,,,,,,,,,
195,MGM,Montgomery Regional,Montgomery,AL,483.78,638.12," 8,028 ",,,,,,,,,,,
196,BRO,Brownsville South Padre Island International,Brownsville,TX,508.53,670.77," 7,585 ",,,,,,,,,,,
197,DLH,Duluth International,Duluth,MN,434.35,572.91," 7,502 ",,,,,,,,,,,
198,LRD,Laredo International,Laredo,TX,445.45,587.56," 7,490 ",,,,,,,,,,,
199,PSE,Mercedita,Ponce,PR,213.03,281.00," 7,458 ",,,,,,,,,,,
200,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,529.33,698.20," 7,025 ",,,,,,,,,,,
201,SGU,St George Regional,St. George,UT,161.38,212.86," 6,671 ",,,,,,,,,,,
202,SCE,University Park,State College,PA,500.76,660.51," 6,663 ",,,,,,,,,,,
203,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,290.83,383.61," 6,529 ",,,,,,,,,,,
204,RDD,Redding Regional,Redding,CA,409.77,540.50," 6,359 ",,,,,,,,,,,
205,GRK,Robert Gray AAF,Killeen,TX,558.24,736.34," 6,319 ",,,,,,,,,,,
206,HDN,Yampa Valley,Hayden,CO,450.47,594.18," 6,118 ",,,,,,,,,,,
207,EGE,Eagle County Regional,Eagle,CO,595.92,786.04," 5,888 ",,,,,,,,,,,
208,AEX,Alexandria International,Alexandria,LA,493.98,651.57," 5,783 ",,,,,,,,,,,
209,GFK,Grand Forks International,Grand Forks,ND,424.79,560.30," 5,737 ",,,,,,,,,,,
210,TOL,Eugene F Kranz Toledo Express,Toledo,OH,299.48,395.03," 5,651 ",,,,,,,,,,,
211,SCK,Stockton Metro,Stockton,CA,111.78,147.43," 5,611 ",,,,,,,,,,,
212,PBG,Plattsburgh International,Plattsburgh,NY,269.25,355.15," 5,586 ",,,,,,,,,,,
213,ELM,Elmira/Corning Regional,Elmira/Corning,NY,398.22,525.26," 5,505 ",,,,,,,,,,,
214,BET,Bethel Airport,Bethel,AK,500.45,660.11," 5,312 ",,,,,,,,,,,
215,YUM,Yuma MCAS/Yuma International,Yuma,AZ,478.27,630.86," 5,258 ",,,,,,,,,,,
216,SAF,Santa Fe Municipal,Santa Fe,NM,427.33,563.67," 5,229 ",,,,,,,,,,,
217,GUM,Guam International,Guam,TT,1464.28,1931.43," 5,218 ",,,,,,,,,,,
218,MLU,Monroe Regional,Monroe,LA,522.89,689.71," 5,172 ",,,,,,,,,,,
219,KTN,Ketchikan International,Ketchikan,AK,500.29,659.90," 5,128 ",,,,,,,,,,,
220,LNK,Lincoln Airport,Lincoln,NE,478.61,631.29," 5,025 ",,,,,,,,,,,
221,RST,Rochester International,Rochester,MN,524.30,691.57," 4,946 ",,,,,,,,,,,
222,ACK,Nantucket Memorial,Nantucket,MA,598.44,789.37," 4,855 ",,,,,,,,,,,
223,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,475.71,627.48," 4,846 ",,,,,,,,,,,
224,SPI,Abraham Lincoln Capital,Springfield,IL,376.66,496.83," 4,759 ",,,,,,,,,,,
225,COU,Columbia Regional,Columbia,MO,426.35,562.37," 4,756 ",,,,,,,,,,,
226,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,354.32,467.36," 4,741 ",,,,,,,,,,,
227,LAN,Capital Region International,Lansing,MI,420.69,554.91," 4,701 ",,,,,,,,,,,
228,CWA,Central Wisconsin,Mosinee,WI,574.47,757.74," 4,682 ",,,,,,,,,,,
229,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,475.89,627.72," 4,620 ",,,,,,,,,,,
230,HLN,Helena Regional,Helena,MT,543.54,716.94," 4,615 ",,,,,,,,,,,
231,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,598.59,789.56," 4,485 ",,,,,,,,,,,
232,GRI,Central Nebraska Regional,Grand Island,NE,296.03,390.47," 4,448 ",,,,,,,,,,,
233,MBS,MBS International,Saginaw/Bay City/Midland,MI,433.52,571.82," 4,353 ",,,,,,,,,,,
234,IAG,Niagara Falls International,Niagara Falls,NY,194.26,256.24," 4,309 ",,,,,,,,,,,
235,HHH,Hilton Head Airport,Hilton Head,SC,511.74,675.00," 4,200 ",,,,,,,,,,,
236,FLG,Flagstaff Pulliam,Flagstaff,AZ,474.75,626.21," 4,171 ",,,,,,,,,,,
237,ABI,Abilene Regional,Abilene,TX,549.37,724.64," 4,165 ",,,,,,,,,,,
238,PUW,Pullman Moscow Regional,Pullman,WA,378.10,498.72," 4,162 ",,,,,,,,,,,
239,CSG,Columbus Airport,Columbus,GA,568.61,750.01," 4,148 ",,,,,,,,,,,
240,CPR,Casper/Natrona County International,Casper,WY,395.95,522.27," 4,132 ",,,,,,,,,,,
241,ERI,Erie International/Tom Ridge Field,Erie,PA,410.53,541.50," 4,108 ",,,,,,,,,,,
242,LSE,La Crosse Regional,La Crosse,WI,569.51,751.20," 3,870 ",,,,,,,,,,,
243,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,264.36,348.69," 3,845 ",,,,,,,,,,,
244,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,421.60,556.11," 3,794 ",,,,,,,,,,,
245,CMI,University of Illinois/Willard,Champaign/Urbana,IL,519.07,684.67," 3,728 ",,,,,,,,,,,
246,LCH,Lake Charles Regional,Lake Charles,LA,559.93,738.57," 3,704 ",,,,,,,,,,,
247,SIT,Sitka Rocky Gutierrez,Sitka,AK,458.49,604.76," 3,447 ",,,,,,,,,,,
248,ROW,Roswell Air Center,Roswell,NM,544.27,717.91," 3,386 ",,,,,,,,,,,
249,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,442.58,583.78," 3,367 ",,,,,,,,,,,
250,ADQ,Kodiak Airport,Kodiak,AK,708.19,934.13," 3,364 ",,,,,,,,,,,
251,FSM,Fort Smith Regional,Fort Smith,AR,509.99,672.69," 3,321 ",,,,,,,,,,,
252,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,474.56,625.96," 3,305 ",,,,,,,,,,,
253,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,397.01,523.66," 2,984 ",,,,,,,,,,,
254,ACT,Waco Regional,Waco,TX,479.36,632.28," 2,959 ",,,,,,,,,,,
255,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,680.00,896.94," 2,869 ",,,,,,,,,,,
256,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,528.57,697.20," 2,835 ",,,,,,,,,,,
257,CLL,Easterwood Field,College Station/Bryan,TX,517.33,682.38," 2,696 ",,,,,,,,,,,
258,LWS,Lewiston Nez Perce County,Lewiston,ID,425.82,561.66," 2,577 ",,,,,,,,,,,
259,TYR,Tyler Pounds Regional,Tyler,TX,483.45,637.68," 2,555 ",,,,,,,,,,,
260,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,520.47,686.52," 2,410 ",,,,,,,,,,,
261,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,564.06,744.01," 2,404 ",,,,,,,,,,,
262,MQT,Marquette Sawyer Regional,Marquette,MI,561.64,740.82," 2,351 ",,,,,,,,,,,
