Average Domestic Airline Itinerary Fares By Origin City for Q1 2013 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,130.58,169.40," 2,404 ",,,,,,,,,,,
265,MQT,Marquette Sawyer Regional,Marquette,MI,635.29,824.10," 2,351 ",,,,,,,,,,,
266,VLD,Valdosta Regional,Valdosta,GA,563.27,730.68," 2,319 ",,,,,,,,,,,
267,TXK,Texarkana Regional-Webb Field,Texarkana,AR,546.64,709.10," 2,313 ",,,,,,,,,,,
268,GTR,Golden Triangle Regional,Columbus,MS,586.21,760.43," 2,208 ",,,,,,,,,,,
269,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,427.83,554.98," 2,174 ",,,,,,,,,,,
270,OME,Nome Airport,Nome,AK,537.89,697.76," 2,131 ",,,,,,,,,,,
271,DHN,Dothan Regional,Dothan,AL,682.97,885.96," 2,019 ",,,,,,,,,,,
272,EAT,Pangborn Memorial,Wenatchee,WA,403.71,523.70," 1,991 ",,,,,,,,,,,
273,ABY,Southwest Georgia Regional,Albany,GA,560.37,726.92," 1,956 ",,,,,,,,,,,
274,OTZ,Ralph Wien Memorial,Kotzebue,AK,550.16,713.67," 1,913 ",,,,,,,,,,,
275,FLO,Florence Regional,Florence,SC,398.21,516.56," 1,888 ",,,,,,,,,,,
276,ALW,Walla Walla Regional,Walla Walla,WA,351.18,455.55," 1,871 ",,,,,,,,,,,
277,PGV,Pitt Greenville,Greenville,NC,439.86,570.59," 1,794 ",,,,,,,,,,,
278,GCK,Garden City Regional,Garden City,KS,449.68,583.33," 1,772 ",,,,,,,,,,,
279,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,619.07,803.06," 1,766 ",,,,,,,,,,,
280,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,462.90,600.49," 1,761 ",,,,,,,,,,,
281,DRT,Del Rio International,Del Rio,TX,563.94,731.56," 1,742 ",,,,,,,,,,,
282,COD,Yellowstone Regional,Cody,WY,490.88,636.78," 1,715 ",,,,,,,,,,,
283,SPN,Francisco C. Ada Saipan International,Saipan,TT,1916.46,2486.05," 1,674 ",,,,,,,,,,,
284,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,340.06,441.13," 1,638 ",,,,,,,,,,,
285,STC,St. Cloud Regional,St. Cloud,MN,224.55,291.29," 1,602 ",,,,,,,,,,,
286,BJI,Bemidji Regional,Bemidji,MN,223.60,290.06," 1,580 ",,,,,,,,,,,
287,GGG,East Texas Regional,Longview,TX,439.53,570.17," 1,544 ",,,,,,,,,,,
288,ABR,Aberdeen Regional,Aberdeen,SD,420.92,546.02," 1,504 ",,,,,,,,,,,
289,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,476.41,618.00," 1,491 ",,,,,,,,,,,
290,BQK,Brunswick Golden Isles,Brunswick,GA,457.34,593.27," 1,440 ",,,,,,,,,,,
291,CIU,Chippewa County International,Sault Ste. Marie,MI,573.45,743.89," 1,430 ",,,,,,,,,,,
292,ART,Watertown International,Watertown,NY,533.71,692.33," 1,415 ",,,,,,,,,,,
293,DLG,Dillingham Airport,Dillingham,AK,749.29,971.98," 1,397 ",,,,,,,,,,,
294,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,660.54,856.86," 1,382 ",,,,,,,,,,,
295,GCC,Northeast Wyoming Regional,Gillette,WY,544.13,705.86," 1,379 ",,,,,,,,,,,
296,BRD,Brainerd Lakes Regional,Brainerd,MN,208.75,270.79," 1,324 ",,,,,,,,,,,
297,SHR,Sheridan County,Sheridan,WY,617.20,800.64," 1,300 ",,,,,,,,,,,
298,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,762.26,988.81," 1,287 ",,,,,,,,,,,
299,RHI,Rhinelander/Oneida County,Rhinelander,WI,229.58,297.82," 1,281 ",,,,,,,,,,,
300,PPG,Pago Pago International,Pago Pago,TT,919.43,1192.70," 1,272 ",,,,,,,,,,,
301,ESC,Delta County,Escanaba,MI,560.92,727.63," 1,268 ",,,,,,,,,,,
302,SCC,Deadhorse Airport,Deadhorse,AK,478.56,620.79," 1,246 ",,,,,,,,,,,
303,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,561.36,728.21," 1,181 ",,,,,,,,,,,
304,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,307.71,399.17," 1,149 ",,,,,,,,,,,
305,EAR,Kearney Regional,Kearney,NE,543.14,704.57," 1,142 ",,,,,,,,,,,
306,IMT,Ford,Iron Mountain/Kingsfd,MI,215.00,278.90," 1,141 ",,,,,,,,,,,
307,CMX,Houghton County Memorial,Hancock/Houghton,MI,544.85,706.78," 1,056 ",,,,,,,,,,,
308,BTM,Bert Mooney,Butte,MT,197.95,256.79," 1,024 ",,,,,,,,,,,
309,HOB,Lea County Regional,Hobbs,NM,474.63,615.70," 1,013 ",,,,,,,,,,,
310,AKN,King Salmon Airport,King Salmon,AK,989.73,1283.89, 980 ,,,,,,,,,,,
311,LAR,Laramie Regional,Laramie,WY,394.79,512.12, 969 ,,,,,,,,,,,
312,PSG,Petersburg James A Johnson,Petersburg,AK,429.60,557.28, 963 ,,,,,,,,,,,
313,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,463.34,601.05, 942 ,,,,,,,,,,,
314,PQI,Presque Isle International,Presque Isle/Houlton,ME,661.75,858.43, 941 ,,,,,,,,,,,
315,EAU,Chippewa Valley Regional,Eau Claire,WI,445.75,578.23, 917 ,,,,,,,,,,,
316,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,362.01,469.60, 893 ,,,,,,,,,,,
317,HIB,Range Regional,Hibbing,MN,577.46,749.09, 859 ,,,,,,,,,,,
318,RKS,Southwest Wyoming Regional,Rock Springs,WY,519.81,674.31, 850 ,,,,,,,,,,,
319,DBQ,Dubuque Regional,Dubuque,IA,470.82,610.76, 847 ,,,,,,,,,,,
320,JLN,Joplin Regional,Joplin,MO,507.27,658.04, 830 ,,,,,,,,,,,
321,ALO,Waterloo Regional,Waterloo,IA,491.09,637.05, 829 ,,,,,,,,,,,
322,OWB,Owensboro Daviess County Regional,Owensboro,KY,164.14,212.92, 827 ,,,,,,,,,,,
323,OGD,Ogden-Hinckley,Ogden,UT,96.03,124.57, 813 ,,,,,,,,,,,
324,CDV,Merle K Mudhole Smith,Cordova,AK,452.38,586.84, 796 ,,,,,,,,,,,
325,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,170.24,220.83, 788 ,,,,,,,,,,,
326,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,448.23,581.44, 779 ,,,,,,,,,,,
327,APN,Alpena County Regional,Alpena,MI,132.30,171.62, 773 ,,,,,,,,,,,
328,CDC,Cedar City Regional,Cedar City,UT,56.00,72.64, 757 ,,,,,,,,,,,
329,RIW,Central Wyoming Regional,Riverton/Lander,WY,648.52,841.27, 727 ,,,,,,,,,,,
330,PIH,Pocatello Regional,Pocatello,ID,282.91,367.00, 719 ,,,,,,,,,,,
331,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,589.59,764.82, 685 ,,,,,,,,,,,
332,MEI,Key Field,Meridian,MS,495.33,642.55, 680 ,,,,,,,,,,,
333,CNY,Canyonlands Regional,Moab,UT,396.86,514.81, 677 ,,,,,,,,,,,
334,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,464.72,602.84, 655 ,,,,,,,,,,,
335,PAH,Barkley Regional,Paducah,KY,448.33,581.58, 606 ,,,,,,,,,,,
336,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,620.99,805.56, 602 ,,,,,,,,,,,
337,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,444.67,576.83, 600 ,,,,,,,,,,,
338,WRG,Wrangell Airport,Wrangell,AK,407.18,528.20, 599 ,,,,,,,,,,,
339,PIR,Pierre Regional,Pierre,SD,714.37,926.69, 581 ,,,,,,,,,,,
340,EKO,Elko Regional,Elko,NV,193.44,250.94, 558 ,,,,,,,,,,,
341,MKG,Muskegon County,Muskegon,MI,396.13,513.86, 535 ,,,,,,,,,,,
342,HYA,Cape Cod Gateway,Hyannis,MA,328.00,425.49, 533 ,,,,,,,,,,,
343,VEL,Vernal Regional,Vernal,UT,684.25,887.62, 527 ,,,,,,,,,,,
344,JMS,Jamestown Regional,Jamestown,ND,644.38,835.89, 504 ,,,,,,,,,,,
345,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,538.00,697.90, 493 ,,,,,,,,,,,
346,INL,Falls International Einarson Field,International Falls,MN,204.79,265.66, 480 ,,,,,,,,,,,
347,PUB,Pueblo Memorial,Pueblo,CO,516.69,670.26, 465 ,,,,,,,,,,,
348,HYS,Hays Regional,Hays,KS,522.63,677.97, 448 ,,,,,,,,,,,
349,VCT,Victoria Regional,Victoria,TX,404.65,524.92, 424 ,,,,,,,,,,,
350,DEC,Decatur Airport,Decatur,IL,426.40,553.13, 422 ,,,,,,,,,,,
351,SHD,Shenandoah Valley Regional,Staunton,VA,258.16,334.89, 419 ,,,,,,,,,,,
352,LBL,Liberal Mid-America Regional,Liberal,KS,538.44,698.48, 356 ,,,,,,,,,,,
353,OGS,Ogdensburg International,Ogdensburg,NY,468.50,607.74, 347 ,,,,,,,,,,,
354,ATY,Watertown Regional,Watertown,SD,683.71,886.92, 336 ,,,,,,,,,,,
355,YAK,Yakutat Airport,Yakutat,AK,374.81,486.21, 326 ,,,,,,,,,,,
356,CGI,Cape Girardeau Regional,Cape Girardeau,MO,494.37,641.30, 310 ,,,,,,,,,,,
357,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,553.71,718.28, 309 ,,,,,,,,,,,
358,DDC,Dodge City Regional,Dodge City,KS,599.00,777.03, 308 ,,,,,,,,,,,
359,BKG,Branson Airport,Branson,MO,266.19,345.31, 303 ,,,,,,,,,,,
360,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,544.29,706.05, 288 ,,,,,,,,,,,
361,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,490.24,635.94, 283 ,,,,,,,,,,,
362,DVL,Devils Lake Regional,Devils Lake,ND,693.20,899.23, 266 ,,,,,,,,,,,
363,LWB,Greenbrier Valley,Lewisburg,WV,407.28,528.33, 242 ,,,,,,,,,,,
364,MCW,Mason City Municipal,Mason City,IA,613.78,796.21, 234 ,,,,,,,,,,,
364,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,521.74,676.81, 234 ,,,,,,,,,,,
366,DUT,Unalaska Airport,Unalaska,AK,992.31,1287.24, 232 ,,,,,,,,,,,
367,CVN,Clovis Regional,Clovis,NM,586.33,760.60, 228 ,,,,,,,,,,,
368,IPL,Imperial County,El Centro,CA,425.00,551.31, 221 ,,,,,,,,,,,
369,LEB,Lebanon Municipal,Lebanon-Hanover,NH,591.85,767.76, 192 ,,,,,,,,,,,
370,BKW,Raleigh County Memorial,Beckley,WV,502.41,651.73, 190 ,,,,,,,,,,,
371,AUG,Augusta State,Augusta/Waterville,ME,453.23,587.93, 187 ,,,,,,,,,,,
372,TEX,Telluride Regional,Telluride,CO,596.13,773.30, 171 ,,,,,,,,,,,
373,RUT,Rutland - Southern Vermont Regional,Rutland,VT,446.28,578.92, 155 ,,,,,,,,,,,
374,UIN,Quincy Regional-Baldwin Field,Quincy,IL,460.06,596.79, 146 ,,,,,,,,,,,
375,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,509.37,660.76, 140 ,,,,,,,,,,,
376,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,464.19,602.15, 132 ,,,,,,,,,,,
377,ENA,Kenai Municipal,Kenai,AK,798.53,1035.86, 124 ,,,,,,,,,,,
378,BRL,Southeast Iowa Regional,Burlington,IA,365.82,474.54, 120 ,,,,,,,,,,,
379,MSL,Northwest Alabama Regional,Muscle Shoals,AL,461.50,598.66, 119 ,,,,,,,,,,,
380,TUP,Tupelo Regional,Tupelo,MS,487.93,632.95, 112 ,,,,,,,,,,,
381,IWD,Gogebic-Iron County,Ironwood,MI,505.50,655.74, 109 ,,,,,,,,,,,
382,CEZ,Cortez Municipal,Cortez,CO,637.19,826.56, 105 ,,,,,,,,,,,
383,IRK,Kirksville Regional,Kirksville,MO,466.00,604.50, 104 ,,,,,,,,,,,
384,PVC,Provincetown Municipal,Provincetown,MA,484.55,628.56, 103 ,,,,,,,,,,,
385,RKD,Knox County Regional,Rockland,ME,498.23,646.31, 102 ,,,,,,,,,,,
386,AIA,Alliance Municipal,Alliance,NE,589.25,764.38, 90 ,,,,,,,,,,,
387,PGA,Page Municipal,Page,AZ,592.63,768.76, 89 ,,,,,,,,,,,
388,AOO,Altoona-Blair County,Altoona,PA,568.52,737.48, 87 ,,,,,,,,,,,
389,DUJ,DuBois Regional,DuBois,PA,536.74,696.26, 72 ,,,,,,,,,,,
389,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,550.14,713.65, 72 ,,,,,,,,,,,
391,GLH,Greenville Mid Delta,Greenville,MS,285.33,370.14, 70 ,,,,,,,,,,,
392,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,650.66,844.05, 69 ,,,,,,,,,,,
392,VQS,Antonio Rivera Rodriguez,Vieques,PR,470.83,610.77, 69 ,,,,,,,,,,,
394,ADK,Adak,Adak Island,AK,1231.33,1597.30, 66 ,,,,,,,,,,,
395,HOM,Homer Airport,Homer,AK,867.65,1125.53, 65 ,,,,,,,,,,,
396,TVF,Thief River Falls Regional,Thief River Falls,MN,689.67,894.64, 60 ,,,,,,,,,,,
397,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,414.31,537.44, 58 ,,,,,,,,,,,
398,MSS,Massena International-Richards Field,Massena,NY,484.11,627.99, 56 ,,,,,,,,,,,
399,FOD,Fort Dodge Regional,Fort Dodge,IA,643.82,835.17, 54 ,,,,,,,,,,,
400,SOW,Show Low Regional,Show Low,AZ,569.00,738.11, 46 ,,,,,,,,,,,
401,SDY,Sidney Richland Regional,Sidney,MT,475.33,616.61, 45 ,,,,,,,,,,,
402,CNM,Cavern City Air Terminal,Carlsbad,NM,401.60,520.96, 43 ,,,,,,,,,,,
403,CDR,Chadron Municipal,Chadron,NE,585.05,758.94, 34 ,,,,,,,,,,,
403,MCK,McCook Ben Nelson Regional,McCook,NE,514.15,666.97, 34 ,,,,,,,,,,,
405,BFD,Bradford Regional,Bradford,PA,502.68,652.08, 32 ,,,,,,,,,,,
406,LNS,Lancaster Airport,Lancaster,PA,268.75,348.63, 29 ,,,,,,,,,,,
407,GDV,Dawson Community,Glendive,MT,574.00,744.60, 26 ,,,,,,,,,,,
408,MKK,Molokai,Hoolehua,HI,894.25,1160.03, 20 ,,,,,,,,,,,
409,HVR,Havre City-County,Havre,MT,445.50,577.91, 16 ,,,,,,,,,,,
409,OLF,L. M. Clayton,Wolf Point,MT,594.00,770.54, 16 ,,,,,,,,,,,
411,VDZ,Valdez Pioneer Field,Valdez,AK,873.32,1132.88, 13 ,,,,,,,,,,,
412,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,741.00,961.23, 11 ,,,,,,,,,,,
413,LNY,Lanai Airport,Lanai,HI,874.25,1134.09, 7 ,,,,,,,,,,,
414,JHM,Kapalua Airport,Kapalua,HI,844.63,1095.66, 6 ,,,,,,,,,,,
415,MCN,Middle Georgia Regional,Macon,GA,527.00,683.63, 4 ,,,,,,,,,,,
415,SDP,Sand Point,Sandpoint,AK,1007.40,1306.81, 4 ,,,,,,,,,,,
417,SNP,St. Paul Island,St. Paul,AK,999.28,1296.28, 3 ,,,,,,,,,,,
418,JBR,Jonesboro Municipal,Jonesboro,AR,260.33,337.71, 1 ,,,,,,,,,,,
419,CEC,Jack McNamara Field,Crescent City,CA,455.50,590.87, -   ,,,,,,,,,,,
419,CIC,Chico Regional,Chico,CA,500.89,649.76, -   ,,,,,,,,,,,
419,CLD,McClellan-Palomar,Carlsbad,CA,380.00,492.94, -   ,,,,,,,,,,,
419,FKL,Venango Regional,Franklin/Oil City,PA,474.56,615.60, -   ,,,,,,,,,,,
419,FMN,Four Corners Regional,Farmington,NM,622.49,807.50, -   ,,,,,,,,,,,
419,GBD,Great Bend Municipal,Great Bend,KS,601.67,780.49, -   ,,,,,,,,,,,
419,GYY,Gary/Chicago International,Gary,IN,133.41,173.06, -   ,,,,,,,,,,,
419,HON,Huron Regional,Huron,SD,618.22,801.96, -   ,,,,,,,,,,,
419,IFP,Laughlin/Bullhead International,Bullhead City,AZ,177.99,230.89, -   ,,,,,,,,,,,
419,IGM,Kingman Airport,Kingman,AZ,901.00,1168.79, -   ,,,,,,,,,,,
419,IPT,Williamsport Regional,Williamsport,PA,536.36,695.77, -   ,,,,,,,,,,,
419,ISN,Sloulin Field International,Williston,ND,628.43,815.21, -   ,,,,,,,,,,,
419,IYK,Inyokern Airport,Inyokern,CA,1274.51,1653.31, -   ,,,,,,,,,,,
419,JHW,Chautauqua County/Jamestown,Jamestown,NY,489.03,634.37, -   ,,,,,,,,,,,
419,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,490.33,636.06, -   ,,,,,,,,,,,
419,MCE,Merced Yosemite Regional,Merced,CA,344.33,446.67, -   ,,,,,,,,,,,
419,MLS,Frank Wiley Field,Miles City,MT,255.00,330.79, -   ,,,,,,,,,,,
419,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,189.70,246.08, -   ,,,,,,,,,,,
419,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,536.91,696.49, -   ,,,,,,,,,,,
419,ROP,Benjamin Taisacan Manglona International,Rota,TT,1637.00,2123.54, -   ,,,,,,,,,,,
419,SPB,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,VI,369.00,478.67, -   ,,,,,,,,,,,
419,SVC,Grant County,Silver City/Hurley,NM,399.67,518.45, -   ,,,,,,,,,,,
419,VIS,Visalia Municipal,Visalia,CA,486.56,631.17, -   ,,,,,,,,,,,
419,WRL,Worland Municipal,Worland,WY,706.71,916.75, -   ,,,,,,,,,,,
419,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,152.86,198.30, -   ,,,,,,,,,,,
National Average,,,,,378.69,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
