Average Domestic Airline Itinerary Fares By Origin City for Q1 2020 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
249,PSM,Portsmouth International at Pease,Portsmouth,NH,217.79,253.51," 3,923 ",,,,,,,,,,,
250,LSE,La Crosse Regional,La Crosse,WI,479.16,557.76," 3,870 ",,,,,,,,,,,
251,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,473.48,551.14," 3,845 ",,,,,,,,,,,
252,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,409.82,477.04," 3,794 ",,,,,,,,,,,
253,CMI,University of Illinois/Willard,Champaign/Urbana,IL,532.04,619.31," 3,728 ",,,,,,,,,,,
254,LCH,Lake Charles Regional,Lake Charles,LA,515.36,599.90," 3,704 ",,,,,,,,,,,
255,SIT,Sitka Rocky Gutierrez,Sitka,AK,410.22,477.50," 3,447 ",,,,,,,,,,,
256,ROW,Roswell Air Center,Roswell,NM,461.26,536.92," 3,386 ",,,,,,,,,,,
257,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,455.47,530.18," 3,367 ",,,,,,,,,,,
258,ADQ,Kodiak Airport,Kodiak,AK,500.26,582.32," 3,364 ",,,,,,,,,,,
259,FSM,Fort Smith Regional,Fort Smith,AR,514.46,598.85," 3,321 ",,,,,,,,,,,
260,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,534.17,621.79," 3,305 ",,,,,,,,,,,
261,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,469.52,546.54," 2,984 ",,,,,,,,,,,
262,ACT,Waco Regional,Waco,TX,589.76,686.50," 2,959 ",,,,,,,,,,,
263,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,496.62,578.08," 2,869 ",,,,,,,,,,,
264,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,253.94,295.60," 2,835 ",,,,,,,,,,,
265,CLL,Easterwood Field,College Station/Bryan,TX,454.10,528.59," 2,696 ",,,,,,,,,,,
266,LWS,Lewiston Nez Perce County,Lewiston,ID,588.27,684.77," 2,577 ",,,,,,,,,,,
267,TYR,Tyler Pounds Regional,Tyler,TX,502.12,584.48," 2,555 ",,,,,,,,,,,
268,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,467.28,543.93," 2,410 ",,,,,,,,,,,
269,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,143.10,166.58," 2,404 ",,,,,,,,,,,
270,MQT,Marquette Sawyer Regional,Marquette,MI,536.17,624.11," 2,351 ",,,,,,,,,,,
271,VLD,Valdosta Regional,Valdosta,GA,592.22,689.36," 2,319 ",,,,,,,,,,,
272,TXK,Texarkana Regional-Webb Field,Texarkana,AR,539.74,628.27," 2,313 ",,,,,,,,,,,
273,GTR,Golden Triangle Regional,Columbus,MS,567.98,661.14," 2,208 ",,,,,,,,,,,
274,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,412.67,480.36," 2,174 ",,,,,,,,,,,
275,OME,Nome Airport,Nome,AK,518.02,602.99," 2,131 ",,,,,,,,,,,
276,DHN,Dothan Regional,Dothan,AL,562.00,654.18," 2,019 ",,,,,,,,,,,
277,EAT,Pangborn Memorial,Wenatchee,WA,377.02,438.86," 1,991 ",,,,,,,,,,,
278,ABY,Southwest Georgia Regional,Albany,GA,510.17,593.85," 1,956 ",,,,,,,,,,,
279,OTZ,Ralph Wien Memorial,Kotzebue,AK,459.07,534.37," 1,913 ",,,,,,,,,,,
280,FLO,Florence Regional,Florence,SC,444.14,516.99," 1,888 ",,,,,,,,,,,
281,ALW,Walla Walla Regional,Walla Walla,WA,344.80,401.36," 1,871 ",,,,,,,,,,,
282,PGV,Pitt Greenville,Greenville,NC,401.10,466.89," 1,794 ",,,,,,,,,,,
283,GCK,Garden City Regional,Garden City,KS,444.23,517.10," 1,772 ",,,,,,,,,,,
284,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,482.67,561.84," 1,766 ",,,,,,,,,,,
285,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,433.59,504.71," 1,761 ",,,,,,,,,,,
286,DRT,Del Rio International,Del Rio,TX,414.01,481.92," 1,742 ",,,,,,,,,,,
287,COD,Yellowstone Regional,Cody,WY,510.66,594.42," 1,715 ",,,,,,,,,,,
288,SPN,Francisco C. Ada Saipan International,Saipan,TT,383.13,445.97," 1,674 ",,,,,,,,,,,
289,SWO,Stillwater Regional,Stillwater,OK,442.36,514.92," 1,656 ",,,,,,,,,,,
290,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,486.28,566.05," 1,638 ",,,,,,,,,,,
291,STC,St. Cloud Regional,St. Cloud,MN,246.32,286.72," 1,602 ",,,,,,,,,,,
292,BJI,Bemidji Regional,Bemidji,MN,549.18,639.26," 1,580 ",,,,,,,,,,,
293,GGG,East Texas Regional,Longview,TX,537.72,625.93," 1,544 ",,,,,,,,,,,
294,ABR,Aberdeen Regional,Aberdeen,SD,561.89,654.05," 1,504 ",,,,,,,,,,,
295,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,483.94,563.32," 1,491 ",,,,,,,,,,,
296,BQK,Brunswick Golden Isles,Brunswick,GA,522.76,608.51," 1,440 ",,,,,,,,,,,
297,CIU,Chippewa County International,Sault Ste. Marie,MI,539.72,628.25," 1,430 ",,,,,,,,,,,
298,ART,Watertown International,Watertown,NY,407.11,473.89," 1,415 ",,,,,,,,,,,
299,DLG,Dillingham Airport,Dillingham,AK,786.71,915.75," 1,397 ",,,,,,,,,,,
300,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,569.27,662.64," 1,382 ",,,,,,,,,,,
301,GCC,Northeast Wyoming Regional,Gillette,WY,547.23,636.99," 1,379 ",,,,,,,,,,,
302,BRD,Brainerd Lakes Regional,Brainerd,MN,598.43,696.59," 1,324 ",,,,,,,,,,,
303,SHR,Sheridan County,Sheridan,WY,560.34,652.25," 1,300 ",,,,,,,,,,,
304,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,522.57,608.28," 1,287 ",,,,,,,,,,,
305,RHI,Rhinelander/Oneida County,Rhinelander,WI,551.80,642.31," 1,281 ",,,,,,,,,,,
306,PPG,Pago Pago International,Pago Pago,TT,1093.51,1272.88," 1,272 ",,,,,,,,,,,
307,ESC,Delta County,Escanaba,MI,446.65,519.92," 1,268 ",,,,,,,,,,,
308,SCC,Deadhorse Airport,Deadhorse,AK,419.82,488.68," 1,246 ",,,,,,,,,,,
309,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,373.97,435.31," 1,181 ",,,,,,,,,,,
310,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,609.94,709.99," 1,149 ",,,,,,,,,,,
311,EAR,Kearney Regional,Kearney,NE,473.93,551.67," 1,142 ",,,,,,,,,,,
312,IMT,Ford,Iron Mountain/Kingsfd,MI,464.47,540.66," 1,141 ",,,,,,,,,,,
313,CMX,Houghton County Memorial,Hancock/Houghton,MI,513.22,597.40," 1,056 ",,,,,,,,,,,
314,BTM,Bert Mooney,Butte,MT,549.95,640.15," 1,024 ",,,,,,,,,,,
315,HOB,Lea County Regional,Hobbs,NM,473.92,551.65," 1,013 ",,,,,,,,,,,
316,AKN,King Salmon Airport,King Salmon,AK,846.25,985.06, 980 ,,,,,,,,,,,
317,LAR,Laramie Regional,Laramie,WY,499.60,581.55, 969 ,,,,,,,,,,,
318,PSG,Petersburg James A Johnson,Petersburg,AK,405.03,471.47, 963 ,,,,,,,,,,,
319,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,441.42,513.83, 942 ,,,,,,,,,,,
320,PQI,Presque Isle International,Presque Isle/Houlton,ME,503.31,585.87, 941 ,,,,,,,,,,,
321,EAU,Chippewa Valley Regional,Eau Claire,WI,471.79,549.18, 917 ,,,,,,,,,,,
322,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,112.89,131.40, 893 ,,,,,,,,,,,
323,HIB,Range Regional,Hibbing,MN,533.82,621.38, 859 ,,,,,,,,,,,
324,RKS,Southwest Wyoming Regional,Rock Springs,WY,516.46,601.18, 850 ,,,,,,,,,,,
325,DBQ,Dubuque Regional,Dubuque,IA,494.98,576.17, 847 ,,,,,,,,,,,
326,JLN,Joplin Regional,Joplin,MO,428.09,498.31, 830 ,,,,,,,,,,,
327,ALO,Waterloo Regional,Waterloo,IA,520.38,605.74, 829 ,,,,,,,,,,,
328,OWB,Owensboro Daviess County Regional,Owensboro,KY,126.01,146.68, 827 ,,,,,,,,,,,
329,OGD,Ogden-Hinckley,Ogden,UT,103.72,120.74, 813 ,,,,,,,,,,,
330,CDV,Merle K Mudhole Smith,Cordova,AK,379.23,441.44, 796 ,,,,,,,,,,,
331,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,481.94,561.00, 779 ,,,,,,,,,,,
332,APN,Alpena County Regional,Alpena,MI,469.97,547.06, 773 ,,,,,,,,,,,
333,CDC,Cedar City Regional,Cedar City,UT,409.20,476.32, 757 ,,,,,,,,,,,
334,RIW,Central Wyoming Regional,Riverton/Lander,WY,517.96,602.92, 727 ,,,,,,,,,,,
335,PIH,Pocatello Regional,Pocatello,ID,586.91,683.18, 719 ,,,,,,,,,,,
335,SLN,Salina Regional,Salina,KS,443.22,515.92, 719 ,,,,,,,,,,,
337,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,471.60,548.95, 685 ,,,,,,,,,,,
338,MEI,Key Field,Meridian,MS,436.71,508.35, 680 ,,,,,,,,,,,
339,CNY,Canyonlands Regional,Moab,UT,411.31,478.78, 677 ,,,,,,,,,,,
340,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,418.09,486.67, 655 ,,,,,,,,,,,
341,PAH,Barkley Regional,Paducah,KY,565.75,658.55, 606 ,,,,,,,,,,,
342,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,493.05,573.92, 602 ,,,,,,,,,,,
343,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,490.25,570.66, 600 ,,,,,,,,,,,
344,WRG,Wrangell Airport,Wrangell,AK,342.02,398.12, 599 ,,,,,,,,,,,
345,PIR,Pierre Regional,Pierre,SD,484.55,564.03, 581 ,,,,,,,,,,,
346,EKO,Elko Regional,Elko,NV,610.07,710.14, 558 ,,,,,,,,,,,
347,MKG,Muskegon County,Muskegon,MI,419.56,488.38, 535 ,,,,,,,,,,,
348,HYA,Cape Cod Gateway,Hyannis,MA,405.78,472.34, 533 ,,,,,,,,,,,
349,VEL,Vernal Regional,Vernal,UT,499.03,580.89, 527 ,,,,,,,,,,,
350,JMS,Jamestown Regional,Jamestown,ND,529.64,616.51, 504 ,,,,,,,,,,,
351,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,387.19,450.70, 493 ,,,,,,,,,,,
352,INL,Falls International Einarson Field,International Falls,MN,481.87,560.91, 480 ,,,,,,,,,,,
353,PUB,Pueblo Memorial,Pueblo,CO,439.03,511.04, 465 ,,,,,,,,,,,
354,HYS,Hays Regional,Hays,KS,508.10,591.44, 448 ,,,,,,,,,,,
355,VCT,Victoria Regional,Victoria,TX,334.94,389.88, 424 ,,,,,,,,,,,
356,DEC,Decatur Airport,Decatur,IL,364.49,424.27, 422 ,,,,,,,,,,,
357,SHD,Shenandoah Valley Regional,Staunton,VA,474.26,552.05, 419 ,,,,,,,,,,,
358,LBL,Liberal Mid-America Regional,Liberal,KS,436.77,508.42, 356 ,,,,,,,,,,,
359,OGS,Ogdensburg International,Ogdensburg,NY,260.49,303.22, 347 ,,,,,,,,,,,
360,ATY,Watertown Regional,Watertown,SD,420.26,489.19, 336 ,,,,,,,,,,,
361,YAK,Yakutat Airport,Yakutat,AK,437.13,508.83, 326 ,,,,,,,,,,,
362,CGI,Cape Girardeau Regional,Cape Girardeau,MO,518.69,603.77, 310 ,,,,,,,,,,,
363,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,478.28,556.73, 309 ,,,,,,,,,,,
364,DDC,Dodge City Regional,Dodge City,KS,504.80,587.60, 308 ,,,,,,,,,,,
365,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,539.57,628.08, 288 ,,,,,,,,,,,
366,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,388.93,452.72, 283 ,,,,,,,,,,,
367,DVL,Devils Lake Regional,Devils Lake,ND,467.48,544.15, 266 ,,,,,,,,,,,
368,LWB,Greenbrier Valley,Lewisburg,WV,479.82,558.52, 242 ,,,,,,,,,,,
369,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,427.33,497.42, 234 ,,,,,,,,,,,
370,DUT,Unalaska Airport,Unalaska,AK,1074.33,1250.55, 232 ,,,,,,,,,,,
371,CVN,Clovis Regional,Clovis,NM,346.89,403.79, 228 ,,,,,,,,,,,
372,IPL,Imperial County,El Centro,CA,345.50,402.17, 221 ,,,,,,,,,,,
373,LEB,Lebanon Municipal,Lebanon-Hanover,NH,360.56,419.70, 192 ,,,,,,,,,,,
374,BKW,Raleigh County Memorial,Beckley,WV,590.33,687.16, 190 ,,,,,,,,,,,
375,AUG,Augusta State,Augusta/Waterville,ME,427.43,497.54, 187 ,,,,,,,,,,,
376,TEX,Telluride Regional,Telluride,CO,684.77,797.09, 171 ,,,,,,,,,,,
377,RUT,Rutland - Southern Vermont Regional,Rutland,VT,393.89,458.50, 155 ,,,,,,,,,,,
378,UIN,Quincy Regional-Baldwin Field,Quincy,IL,380.00,442.33, 146 ,,,,,,,,,,,
379,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,450.00,523.81, 140 ,,,,,,,,,,,
380,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,551.83,642.35, 132 ,,,,,,,,,,,
381,ENA,Kenai Municipal,Kenai,AK,594.54,692.06, 124 ,,,,,,,,,,,
382,MSL,Northwest Alabama Regional,Muscle Shoals,AL,635.00,739.16, 119 ,,,,,,,,,,,
383,TUP,Tupelo Regional,Tupelo,MS,429.00,499.37, 112 ,,,,,,,,,,,
384,CEZ,Cortez Municipal,Cortez,CO,407.87,474.77, 105 ,,,,,,,,,,,
385,IRK,Kirksville Regional,Kirksville,MO,485.43,565.05, 104 ,,,,,,,,,,,
386,PVC,Provincetown Municipal,Provincetown,MA,396.77,461.85, 103 ,,,,,,,,,,,
387,RKD,Knox County Regional,Rockland,ME,417.27,485.72, 102 ,,,,,,,,,,,
388,AIA,Alliance Municipal,Alliance,NE,451.00,524.98, 90 ,,,,,,,,,,,
389,PGA,Page Municipal,Page,AZ,626.40,729.15, 89 ,,,,,,,,,,,
390,AOO,Altoona-Blair County,Altoona,PA,301.75,351.25, 87 ,,,,,,,,,,,
391,DUJ,DuBois Regional,DuBois,PA,487.00,566.88, 72 ,,,,,,,,,,,
391,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,402.92,469.01, 72 ,,,,,,,,,,,
393,GLH,Greenville Mid Delta,Greenville,MS,278.67,324.38, 70 ,,,,,,,,,,,
394,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,373.31,434.54, 69 ,,,,,,,,,,,
394,VQS,Antonio Rivera Rodriguez,Vieques,PR,677.18,788.25, 69 ,,,,,,,,,,,
396,ADK,Adak,Adak Island,AK,1168.26,1359.89, 66 ,,,,,,,,,,,
397,HOM,Homer Airport,Homer,AK,593.77,691.17, 65 ,,,,,,,,,,,
398,TVF,Thief River Falls Regional,Thief River Falls,MN,336.33,391.50, 60 ,,,,,,,,,,,
399,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,471.67,549.03, 58 ,,,,,,,,,,,
400,MSS,Massena International-Richards Field,Massena,NY,274.67,319.72, 56 ,,,,,,,,,,,
401,HRO,Boone County,Harrison,AR,288.33,335.63, 51 ,,,,,,,,,,,
402,SOW,Show Low Regional,Show Low,AZ,480.25,559.02, 46 ,,,,,,,,,,,
403,SDY,Sidney Richland Regional,Sidney,MT,512.50,596.56, 45 ,,,,,,,,,,,
404,CNM,Cavern City Air Terminal,Carlsbad,NM,432.20,503.09, 43 ,,,,,,,,,,,
405,HOT,Memorial Field,Hot Springs,AR,392.00,456.30, 34 ,,,,,,,,,,,
405,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,415.08,483.16, 34 ,,,,,,,,,,,
405,CDR,Chadron Municipal,Chadron,NE,305.12,355.17, 34 ,,,,,,,,,,,
405,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,440.25,512.46, 34 ,,,,,,,,,,,
405,MCK,McCook Ben Nelson Regional,McCook,NE,410.75,478.12, 34 ,,,,,,,,,,,
410,BFD,Bradford Regional,Bradford,PA,479.33,557.96, 32 ,,,,,,,,,,,
411,LNS,Lancaster Airport,Lancaster,PA,257.00,299.15, 29 ,,,,,,,,,,,
412,GDV,Dawson Community,Glendive,MT,474.50,552.33, 26 ,,,,,,,,,,,
413,MKK,Molokai,Hoolehua,HI,245.88,286.21, 20 ,,,,,,,,,,,
414,OLF,L. M. Clayton,Wolf Point,MT,893.00,1039.48, 16 ,,,,,,,,,,,
415,VDZ,Valdez Pioneer Field,Valdez,AK,666.38,775.69, 13 ,,,,,,,,,,,
416,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,332.00,386.46, 11 ,,,,,,,,,,,
417,CPX,Benjamin Rivera Noriega,Culebra,PR,359.93,418.97, 10 ,,,,,,,,,,,
418,LNY,Lanai Airport,Lanai,HI,235.07,273.63, 7 ,,,,,,,,,,,
418,CDB,Cold Bay Airport,Cold Bay,AK,1012.43,1178.49, 7 ,,,,,,,,,,,
420,JHM,Kapalua Airport,Kapalua,HI,285.98,332.89, 6 ,,,,,,,,,,,
421,MCN,Middle Georgia Regional,Macon,GA,426.00,495.88, 4 ,,,,,,,,,,,
421,SDP,Sand Point,Sandpoint,AK,729.00,848.58, 4 ,,,,,,,,,,,
423,MKT,Mankato Regional,Mankato,MN,254.76,296.55, 2 ,,,,,,,,,,,
424,OOK,Toksook Bay,Toksook,AK,561.00,653.02, -   ,,,,,,,,,,,
424,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,288.63,335.97, -   ,,,,,,,,,,,
424,IPT,Williamsport Regional,Williamsport,PA,375.83,437.48, -   ,,,,,,,,,,,
424,BFM,Mobile International,Mobile,AL,131.77,153.39, -   ,,,,,,,,,,,
424,CEC,Jack McNamara Field,Crescent City,CA,369.00,429.53, -   ,,,,,,,,,,,
424,MCE,Merced Yosemite Regional,Merced,CA,453.80,528.24, -   ,,,,,,,,,,,
National Average,,,,,336,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
