Average Domestic Airline Itinerary Fares By Origin City for Q1 2019 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
36,OAK,Metro Oakland International,Oakland,CA,276.66,328.86," 272,223 ",,,,,,,,,,,
37,DAL,Dallas Love Field,Dallas-Love Field,TX,304.52,361.98," 268,490 ",,,,,,,,,,,
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,360.70,428.76," 265,267 ",,,,,,,,,,,
39,MCI,Kansas City International,Kansas City,MO,361.27,429.44," 262,674 ",,,,,,,,,,,
40,MSY,Louis Armstrong New Orleans International,New Orleans,LA,302.03,359.01," 258,635 ",,,,,,,,,,,
41,CLE,Cleveland-Hopkins International,Cleveland,OH,320.08,380.47," 256,332 ",,,,,,,,,,,
42,IAD,Washington Dulles International,Washington-Dulles,DC,445.25,529.26," 253,348 ",,,,,,,,,,,
43,IND,Indianapolis International,Indianapolis,IN,361.80,430.06," 251,793 ",,,,,,,,,,,
44,SJU,Luis Munoz Marin International,San Juan,PR,284.45,338.12," 243,172 ",,,,,,,,,,,
45,SAT,San Antonio International,San Antonio,TX,349.98,416.02," 241,700 ",,,,,,,,,,,
46,PIT,Pittsburgh International,Pittsburgh,PA,352.17,418.62," 233,411 ",,,,,,,,,,,
47,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,338.70,402.61," 228,128 ",,,,,,,,,,,
48,CMH,John Glenn Columbus International,Columbus,OH,356.69,424.00," 213,465 ",,,,,,,,,,,
49,HOU,William P Hobby,Houston-Hobby,TX,331.95,394.59," 207,837 ",,,,,,,,,,,
50,RSW,Southwest Florida International,Fort Myers,FL,290.42,345.21," 200,474 ",,,,,,,,,,,
51,BDL,Bradley International,Hartford,CT,363.98,432.66," 183,949 ",,,,,,,,,,,
52,ONT,Ontario International,Ontario,CA,319.03,379.23," 170,319 ",,,,,,,,,,,
53,JAX,Jacksonville International,Jacksonville,FL,340.40,404.63," 169,662 ",,,,,,,,,,,
54,MKE,General Mitchell International,Milwaukee,WI,347.14,412.64," 164,464 ",,,,,,,,,,,
55,BUR,Bob Hope,Burbank,CA,261.84,311.25," 160,987 ",,,,,,,,,,,
56,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,340.81,405.12," 157,443 ",,,,,,,,,,,
57,OMA,Eppley Airfield,Omaha,NE,354.55,421.45," 128,152 ",,,,,,,,,,,
58,MEM,Memphis International,Memphis,TN,383.04,455.32," 124,614 ",,,,,,,,,,,
59,RIC,Richmond International,Richmond,VA,384.09,456.57," 124,059 ",,,,,,,,,,,
60,BOI,Boise Air Terminal,Boise,ID,346.25,411.59," 123,162 ",,,,,,,,,,,
61,CHS,Charleston AFB/International,Charleston,SC,362.93,431.41," 122,207 ",,,,,,,,,,,
62,BUF,Buffalo Niagara International,Buffalo,NY,307.78,365.85," 121,735 ",,,,,,,,,,,
63,ORF,Norfolk International,Norfolk,VA,390.73,464.45," 117,993 ",,,,,,,,,,,
64,ABQ,Albuquerque International Sunport,Albuquerque,NM,351.61,417.96," 117,060 ",,,,,,,,,,,
65,OGG,Kahului Airport,Kahului,HI,302.48,359.55," 113,378 ",,,,,,,,,,,
66,ELP,El Paso International,El Paso,TX,366.66,435.85," 113,101 ",,,,,,,,,,,
67,GRR,Gerald R. Ford International,Grand Rapids,MI,372.72,443.05," 108,941 ",,,,,,,,,,,
68,OKC,Will Rogers World,Oklahoma City,OK,379.16,450.70," 107,989 ",,,,,,,,,,,
69,SDF,Louisville Muhammad Ali International,Louisville,KY,377.83,449.12," 106,632 ",,,,,,,,,,,
70,ANC,Ted Stevens Anchorage International,Anchorage,AK,477.54,567.64," 105,666 ",,,,,,,,,,,
71,GEG,Spokane International,Spokane,WA,351.36,417.66," 104,809 ",,,,,,,,,,,
72,RNO,Reno/Tahoe International,Reno,NV,340.72,405.01," 100,069 ",,,,,,,,,,,
73,PVD,Rhode Island Tf Green International,Providence,RI,331.22,393.72," 96,518 ",,,,,,,,,,,
74,TUS,Tucson International,Tucson,AZ,365.15,434.05," 90,011 ",,,,,,,,,,,
75,DSM,Des Moines International,Des Moines,IA,372.17,442.39," 86,426 ",,,,,,,,,,,
76,LGB,Long Beach Airport,Long Beach,CA,215.86,256.59," 85,454 ",,,,,,,,,,,
77,TUL,Tulsa International,Tulsa,OK,392.18,466.18," 80,986 ",,,,,,,,,,,
78,SYR,Syracuse Hancock International,Syracuse,NY,352.11,418.55," 79,344 ",,,,,,,,,,,
79,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,383.70,456.10," 78,452 ",,,,,,,,,,,
80,ALB,Albany International,Albany,NY,371.89,442.06," 78,345 ",,,,,,,,,,,
81,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,442.79,526.34," 75,675 ",,,,,,,,,,,
82,SAV,Savannah/Hilton Head International,Savannah,GA,390.39,464.05," 74,039 ",,,,,,,,,,,
83,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,353.40,420.08," 72,280 ",,,,,,,,,,,
84,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,299.57,356.10," 67,891 ",,,,,,,,,,,
85,TYS,McGhee Tyson,Knoxville,TN,417.42,496.18," 64,333 ",,,,,,,,,,,
86,MYR,Myrtle Beach International,Myrtle Beach,SC,329.44,391.60," 62,925 ",,,,,,,,,,,
87,PNS,Pensacola International,Pensacola,FL,396.09,470.83," 60,511 ",,,,,,,,,,,
88,GSP,Greenville-Spartanburg International,Greer,SC,405.61,482.14," 59,223 ",,,,,,,,,,,
89,COS,City of Colorado Springs Municipal,Colorado Springs,CO,381.68,453.70," 58,992 ",,,,,,,,,,,
90,HPN,Westchester County,White Plains,NY,410.93,488.46," 58,461 ",,,,,,,,,,,
91,LIH,Lihue Airport,Lihue,HI,262.73,312.30," 58,367 ",,,,,,,,,,,
92,FAT,Fresno Yosemite International,Fresno,CA,377.38,448.58," 57,786 ",,,,,,,,,,,
93,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,406.05,482.67," 56,757 ",,,,,,,,,,,
94,MSN,Dane County Regional-Truax Field,Madison,WI,430.22,511.40," 55,194 ",,,,,,,,,,,
95,PWM,Portland International Jetport,Portland,ME,345.55,410.75," 54,716 ",,,,,,,,,,,
96,PSP,Palm Springs International,Palm Springs,CA,336.33,399.79," 52,936 ",,,,,,,,,,,
97,BZN,Bozeman Yellowstone International,Bozeman,MT,434.74,516.77," 50,546 ",,,,,,,,,,,
98,SFB,Orlando Sanford International,Sanford,FL,119.90,142.53," 47,740 ",,,,,,,,,,,
99,PIE,St Pete Clearwater International,St. Petersburg,FL,126.14,149.95," 47,279 ",,,,,,,,,,,
100,AVL,Asheville Regional,Asheville,NC,301.10,357.92," 46,964 ",,,,,,,,,,,
101,XNA,Northwest Arkansas National,Fayetteville,AR,519.58,617.62," 45,953 ",,,,,,,,,,,
102,EUG,Mahlon Sweet Field,Eugene,OR,374.41,445.06," 45,553 ",,,,,,,,,,,
103,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,387.49,460.60," 45,334 ",,,,,,,,,,,
104,GSO,Piedmont Triad International,Greensboro/High Point,NC,417.59,496.39," 44,373 ",,,,,,,,,,,
105,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,135.99,161.65," 40,373 ",,,,,,,,,,,
106,ISP,Long Island MacArthur,Islip,NY,262.78,312.37," 39,682 ",,,,,,,,,,,
107,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,419.79,499.00," 39,310 ",,,,,,,,,,,
108,MHT,Manchester Boston Regional,Manchester,NH,372.56,442.86," 39,250 ",,,,,,,,,,,
109,MDT,Harrisburg International,Harrisburg,PA,418.31,497.23," 39,114 ",,,,,,,,,,,
110,FSD,Joe Foss Field,Sioux Falls,SD,412.11,489.87," 37,951 ",,,,,,,,,,,
111,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,478.70,569.02," 36,064 ",,,,,,,,,,,
112,MAF,Midland International Air and Space Port,Midland/Odessa,TX,482.75,573.84," 35,477 ",,,,,,,,,,,
113,PGD,Punta Gorda Airport,Punta Gorda,FL,139.67,166.03," 34,911 ",,,,,,,,,,,
114,BTV,Burlington International,Burlington,VT,398.19,473.33," 34,302 ",,,,,,,,,,,
115,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,426.62,507.12," 34,165 ",,,,,,,,,,,
116,LEX,Blue Grass,Lexington,KY,419.18,498.28," 33,204 ",,,,,,,,,,,
117,SBA,Santa Barbara Municipal,Santa Barbara,CA,452.53,537.91," 33,057 ",,,,,,,,,,,
118,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,529.78,629.75," 32,418 ",,,,,,,,,,,
119,DAY,James M Cox/Dayton International,Dayton,OH,428.35,509.17," 32,281 ",,,,,,,,,,,
120,ITO,Hilo International,Hilo,HI,238.01,282.92," 31,863 ",,,,,,,,,,,
121,MFE,McAllen International,Mission/McAllen/Edinburg,TX,463.33,550.76," 30,582 ",,,,,,,,,,,
122,SGF,Springfield-Branson National,Springfield,MO,435.55,517.73," 29,988 ",,,,,,,,,,,
123,ILM,Wilmington International,Wilmington,NC,422.18,501.84," 29,838 ",,,,,,,,,,,
124,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,301.23,358.07," 29,672 ",,,,,,,,,,,
125,MFR,Rogue Valley International - Medford,Medford,OR,360.58,428.62," 29,385 ",,,,,,,,,,,
126,FAR,Hector International,Fargo,ND,451.73,536.97," 28,922 ",,,,,,,,,,,
127,HVN,Tweed New Haven,New Haven,CT,344.24,409.19," 28,589 ",,,,,,,,,,,
128,RDM,Roberts Field,Bend/Redmond,OR,383.01,455.27," 28,485 ",,,,,,,,,,,
129,ATW,Appleton International,Appleton,WI,422.91,502.70," 28,471 ",,,,,,,,,,,
130,CAE,Columbia Metropolitan,Columbia,SC,460.15,546.98," 28,304 ",,,,,,,,,,,
131,ACY,Atlantic City International,Atlantic City,NJ,110.98,131.92," 27,914 ",,,,,,,,,,,
132,ECP,Northwest Florida Beaches International,Panama City,FL,389.20,462.63," 27,650 ",,,,,,,,,,,
133,LBB,Lubbock Preston Smith International,Lubbock,TX,404.88,481.27," 26,643 ",,,,,,,,,,,
134,FAI,Fairbanks International,Fairbanks,AK,429.76,510.85," 25,849 ",,,,,,,,,,,
135,CHA,Lovell Field,Chattanooga,TN,415.24,493.59," 25,231 ",,,,,,,,,,,
136,HRL,Valley International,Harlingen/San Benito,TX,350.82,417.02," 25,134 ",,,,,,,,,,,
137,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,378.41,449.82," 24,297 ",,,,,,,,,,,
138,FWA,Fort Wayne International,Fort Wayne,IN,426.59,507.08," 23,986 ",,,,,,,,,,,
139,SBN,South Bend International,South Bend,IN,371.23,441.28," 23,412 ",,,,,,,,,,,
140,TTN,Trenton Mercer,Trenton,NJ,126.50,150.37," 23,320 ",,,,,,,,,,,
141,STT,Cyril E King,Charlotte Amalie,VI,345.36,410.53," 22,552 ",,,,,,,,,,,
142,MSO,Missoula Montana,Missoula,MT,387.32,460.40," 22,036 ",,,,,,,,,,,
143,TLH,Tallahassee International,Tallahassee,FL,501.48,596.11," 21,803 ",,,,,,,,,,,
144,FNT,Bishop International,Flint,MI,342.07,406.62," 21,759 ",,,,,,,,,,,
145,BLI,Bellingham International,Bellingham,WA,261.28,310.58," 21,095 ",,,,,,,,,,,
146,BIL,Billings Logan International,Billings,MT,428.18,508.97," 21,002 ",,,,,,,,,,,
147,BQN,Rafael Hernandez,Aguadilla,PR,191.73,227.91," 20,914 ",,,,,,,,,,,
148,PIA,General Downing - Peoria International,Peoria,IL,343.34,408.13," 19,868 ",,,,,,,,,,,
149,AMA,Rick Husband Amarillo International,Amarillo,TX,417.42,496.18," 19,558 ",,,,,,,,,,,
150,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,482.56,573.61," 18,900 ",,,,,,,,,,,
151,BGR,Bangor International,Bangor,ME,385.52,458.27," 18,535 ",,,,,,,,,,,
152,FCA,Glacier Park International,Kalispell,MT,452.27,537.61," 18,363 ",,,,,,,,,,,
153,CAK,Akron-Canton Regional,Akron,OH,346.21,411.54," 18,054 ",,,,,,,,,,,
154,GRB,Green Bay Austin Straubel International,Green Bay,WI,540.13,642.04," 17,912 ",,,,,,,,,,,
155,MLI,Quad Cities International,Moline,IL,393.81,468.12," 17,389 ",,,,,,,,,,,
156,PAE,Snohomish County,Everett,WA,172.83,205.44," 17,309 ",,,,,,,,,,,
157,CRP,Corpus Christi International,Corpus Christi,TX,458.80,545.36," 17,271 ",,,,,,,,,,,
158,IDA,Idaho Falls Regional,Idaho Falls,ID,496.35,590.01," 17,158 ",,,,,,,,,,,
159,ROA,Roanoke Blacksburg Regional,Roanoke,VA,454.44,540.19," 16,923 ",,,,,,,,,,,
160,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,301.68,358.61," 16,643 ",,,,,,,,,,,
161,EYW,Key West International,Key West,FL,457.89,544.29," 16,593 ",,,,,,,,,,,
162,RAP,Rapid City Regional,Rapid City,SD,430.73,512.00," 16,117 ",,,,,,,,,,,
163,AGS,Augusta Regional at Bush Field,Augusta,GA,425.13,505.35," 16,049 ",,,,,,,,,,,
164,GNV,Gainesville Regional,Gainesville,FL,433.33,515.09," 15,832 ",,,,,,,,,,,
165,SHV,Shreveport Regional,Shreveport,LA,497.16,590.96," 15,683 ",,,,,,,,,,,
166,CHO,Charlottesville Albemarle,Charlottesville,VA,414.24,492.40," 15,468 ",,,,,,,,,,,
167,BIS,Bismarck Municipal,Bismarck/Mandan,ND,404.27,480.56," 15,467 ",,,,,,,,,,,
168,SBP,San Luis County Regional,San Luis Obispo,CA,466.37,554.37," 15,158 ",,,,,,,,,,,
169,TVC,Cherry Capital,Traverse City,MI,574.85,683.31," 14,978 ",,,,,,,,,,,
170,DAB,Daytona Beach International,Daytona Beach,FL,402.11,477.99," 13,817 ",,,,,,,,,,,
171,MOB,Mobile Regional,Mobile,AL,495.63,589.15," 13,542 ",,,,,,,,,,,
172,JNU,Juneau International,Juneau,AK,446.62,530.90," 13,402 ",,,,,,,,,,,
173,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,484.51,575.93," 13,097 ",,,,,,,,,,,
174,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,442.90,526.47," 12,893 ",,,,,,,,,,,
175,BLV,Scott AFB MidAmerica St Louis,Belleville,IL,162.76,193.47," 12,856 ",,,,,,,,,,,
176,AVP,Wilkes Barre Scranton International,Scranton/Wilkes-Barre,PA,390.34,463.99," 12,548 ",,,,,,,,,,,
177,JAC,Jackson Hole,Jackson,WY,587.52,698.38," 12,352 ",,,,,,,,,,,
178,GJT,Grand Junction Regional,Grand Junction,CO,478.06,568.26," 11,763 ",,,,,,,,,,,
179,BMI,Central Il Regional Airport at Bloomington,Bloomington/Normal,IL,357.38,424.81," 11,364 ",,,,,,,,,,,
180,PVU,Provo Municipal,Provo,UT,118.03,140.30," 11,296 ",,,,,,,,,,,
181,LCK,Rickenbacker International,Columbus,OH,166.26,197.63," 11,282 ",,,,,,,,,,,
182,MLB,Melbourne Orlando International,Melbourne,FL,414.62,492.85," 10,953 ",,,,,,,,,,,
183,MRY,Monterey Regional,Monterey,CA,384.44,456.98," 10,873 ",,,,,,,,,,,
184,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,517.73,615.42," 10,728 ",,,,,,,,,,,
185,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,445.09,529.07," 10,358 ",,,,,,,,,,,
186,CRW,West Virginia International Yeager,Charleston/Dunbar,WV,516.29,613.71," 9,810 ",,,,,,,,,,,
187,EVV,Evansville Regional,Evansville,IN,449.57,534.40," 9,387 ",,,,,,,,,,,
188,RFD,Chicago/Rockford International,Rockford,IL,218.25,259.43," 9,274 ",,,,,,,,,,,
189,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,582.36,692.24," 9,218 ",,,,,,,,,,,
190,LBE,Arnold Palmer Regional,Latrobe,PA,113.67,135.12," 9,092 ",,,,,,,,,,,
191,MTJ,Montrose Regional,Montrose/Delta,CO,510.58,606.92," 9,054 ",,,,,,,,,,,
192,BFL,Meadows Field,Bakersfield,CA,510.87,607.27," 8,923 ",,,,,,,,,,,
193,DRO,Durango La Plata County,Durango,CO,568.83,676.16," 8,918 ",,,,,,,,,,,
194,OAJ,Albert J Ellis,Jacksonville/Camp Lejeune,NC,406.80,483.56," 8,869 ",,,,,,,,,,,
195,MOT,Minot International,Minot,ND,408.01,484.99," 8,807 ",,,,,,,,,,,
196,SWF,New York Stewart International,Newburgh/Poughkeepsie,NY,286.88,341.01," 8,758 ",,,,,,,,,,,
197,GTF,Great Falls International,Great Falls,MT,388.35,461.63," 8,402 ",,,,,,,,,,,
198,STX,Henry E. Rohlsen,Christiansted,VI,428.53,509.39," 8,289 ",,,,,,,,,,,
199,MGM,Montgomery Regional,Montgomery,AL,520.41,618.60," 8,028 ",,,,,,,,,,,
200,BRO,Brownsville South Padre Island International,Brownsville,TX,446.07,530.23," 7,585 ",,,,,,,,,,,
201,DLH,Duluth International,Duluth,MN,489.48,581.83," 7,502 ",,,,,,,,,,,
202,LRD,Laredo International,Laredo,TX,443.01,526.60," 7,490 ",,,,,,,,,,,
203,PSE,Mercedita,Ponce,PR,230.99,274.58," 7,458 ",,,,,,,,,,,
204,USA,Concord Padgett Regional,Concord,NC,130.10,154.64," 7,251 ",,,,,,,,,,,
205,ACV,California Redwood Coast Humboldt County,Arcata/Eureka,CA,555.29,660.07," 7,025 ",,,,,,,,,,,
206,SGU,St George Regional,St. George,UT,352.17,418.62," 6,671 ",,,,,,,,,,,
207,SCE,University Park,State College,PA,484.49,575.90," 6,663 ",,,,,,,,,,,
208,HTS,Tri-State/Milton J. Ferguson Field,Ashland,WV,290.30,345.08," 6,529 ",,,,,,,,,,,
209,RDD,Redding Regional,Redding,CA,459.85,546.62," 6,359 ",,,,,,,,,,,
210,GRK,Robert Gray AAF,Killeen,TX,411.45,489.08," 6,319 ",,,,,,,,,,,
211,HDN,Yampa Valley,Hayden,CO,448.83,533.52," 6,118 ",,,,,,,,,,,
212,EGE,Eagle County Regional,Eagle,CO,622.64,740.12," 5,888 ",,,,,,,,,,,
213,AEX,Alexandria International,Alexandria,LA,521.80,620.26," 5,783 ",,,,,,,,,,,
214,GFK,Grand Forks International,Grand Forks,ND,447.83,532.33," 5,737 ",,,,,,,,,,,
215,TOL,Eugene F Kranz Toledo Express,Toledo,OH,273.32,324.89," 5,651 ",,,,,,,,,,,
216,SCK,Stockton Metro,Stockton,CA,128.46,152.70," 5,611 ",,,,,,,,,,,
217,PBG,Plattsburgh International,Plattsburgh,NY,204.89,243.56," 5,586 ",,,,,,,,,,,
218,ORH,Worcester Regional,Worcester,MA,316.30,375.98," 5,549 ",,,,,,,,,,,
219,ELM,Elmira/Corning Regional,Elmira/Corning,NY,390.76,464.49," 5,505 ",,,,,,,,,,,
220,BET,Bethel Airport,Bethel,AK,364.36,433.11," 5,312 ",,,,,,,,,,,
221,YUM,Yuma MCAS/Yuma International,Yuma,AZ,495.23,588.68," 5,258 ",,,,,,,,,,,
222,SAF,Santa Fe Municipal,Santa Fe,NM,428.26,509.07," 5,229 ",,,,,,,,,,,
223,GUM,Guam International,Guam,TT,1128.59,1341.55," 5,218 ",,,,,,,,,,,
224,MLU,Monroe Regional,Monroe,LA,498.00,591.96," 5,172 ",,,,,,,,,,,
225,KTN,Ketchikan International,Ketchikan,AK,498.57,592.64," 5,128 ",,,,,,,,,,,
226,LNK,Lincoln Airport,Lincoln,NE,459.90,546.67," 5,025 ",,,,,,,,,,,
227,RST,Rochester International,Rochester,MN,405.89,482.47," 4,946 ",,,,,,,,,,,
228,ACK,Nantucket Memorial,Nantucket,MA,594.55,706.73," 4,855 ",,,,,,,,,,,
229,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,453.00,538.48," 4,846 ",,,,,,,,,,,
230,SPI,Abraham Lincoln Capital,Springfield,IL,364.12,432.83," 4,759 ",,,,,,,,,,,
231,COU,Columbia Regional,Columbia,MO,468.26,556.61," 4,756 ",,,,,,,,,,,
232,PHF,Newport News/Williamsburg International,Newport News/Williamsburg,VA,463.48,550.93," 4,741 ",,,,,,,,,,,
233,LAN,Capital Region International,Lansing,MI,438.08,520.74," 4,701 ",,,,,,,,,,,
234,CWA,Central Wisconsin,Mosinee,WI,511.20,607.66," 4,682 ",,,,,,,,,,,
235,MHK,Manhattan Regional,Manhattan/Ft. Riley,KS,507.73,603.53," 4,620 ",,,,,,,,,,,
236,HLN,Helena Regional,Helena,MT,482.58,573.64," 4,615 ",,,,,,,,,,,
237,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,497.55,591.44," 4,485 ",,,,,,,,,,,
238,GRI,Central Nebraska Regional,Grand Island,NE,293.93,349.39," 4,448 ",,,,,,,,,,,
239,MBS,MBS International,Saginaw/Bay City/Midland,MI,537.12,638.46," 4,353 ",,,,,,,,,,,
240,IAG,Niagara Falls International,Niagara Falls,NY,183.02,217.56," 4,309 ",,,,,,,,,,,
241,HHH,Hilton Head Airport,Hilton Head,SC,398.80,474.05," 4,200 ",,,,,,,,,,,
242,FLG,Flagstaff Pulliam,Flagstaff,AZ,421.15,500.61," 4,171 ",,,,,,,,,,,
243,ABI,Abilene Regional,Abilene,TX,514.88,612.03," 4,165 ",,,,,,,,,,,
244,PUW,Pullman Moscow Regional,Pullman,WA,404.22,480.49," 4,162 ",,,,,,,,,,,
245,CSG,Columbus Airport,Columbus,GA,528.17,627.83," 4,148 ",,,,,,,,,,,
246,CPR,Casper/Natrona County International,Casper,WY,539.08,640.80," 4,132 ",,,,,,,,,,,
247,ERI,Erie International/Tom Ridge Field,Erie,PA,387.60,460.74," 4,108 ",,,,,,,,,,,
248,PSM,Portsmouth International at Pease,Portsmouth,NH,188.75,224.36," 3,923 ",,,,,,,,,,,
249,LSE,La Crosse Regional,La Crosse,WI,502.29,597.07," 3,870 ",,,,,,,,,,,
250,SUN,Friedman Memorial,Sun Valley/Hailey/Ketchum,ID,465.74,553.62," 3,845 ",,,,,,,,,,,
251,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,NC,414.34,492.53," 3,794 ",,,,,,,,,,,
252,CMI,University of Illinois/Willard,Champaign/Urbana,IL,540.65,642.67," 3,728 ",,,,,,,,,,,
253,LCH,Lake Charles Regional,Lake Charles,LA,553.33,657.74," 3,704 ",,,,,,,,,,,
254,SIT,Sitka Rocky Gutierrez,Sitka,AK,447.08,531.44," 3,447 ",,,,,,,,,,,
255,ROW,Roswell Air Center,Roswell,NM,470.78,559.61," 3,386 ",,,,,,,,,,,
256,ITH,Ithaca Tompkins International,Ithaca/Cortland,NY,448.66,533.31," 3,367 ",,,,,,,,,,,
257,ADQ,Kodiak Airport,Kodiak,AK,509.65,605.81," 3,364 ",,,,,,,,,,,
258,FSM,Fort Smith Regional,Fort Smith,AR,560.09,665.77," 3,321 ",,,,,,,,,,,
259,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,516.43,613.87," 3,305 ",,,,,,,,,,,
260,SBY,Salisbury-Ocean City/Wicomico Regional,Salisbury,MD,468.51,556.92," 2,984 ",,,,,,,,,,,
261,ACT,Waco Regional,Waco,TX,544.99,647.83," 2,959 ",,,,,,,,,,,
262,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,573.50,681.71," 2,869 ",,,,,,,,,,,
263,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,232.91,276.86," 2,835 ",,,,,,,,,,,
