Average Domestic Airline Itinerary Fares By Origin City for Q1 2015 Ranked by Total Number of Domestic Passengers in 2022,,,,,,,,,,,,,,,,,,
2022 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q1-2023),2022 Passengers (10% sample),,,,,,,,,,,
264,TYR,Tyler Pounds Regional,Tyler,TX,475.85,609.11," 2,555 ",,,,,,,,,,,
265,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,497.91,637.34," 2,410 ",,,,,,,,,,,
266,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,87.35,111.81," 2,404 ",,,,,,,,,,,
267,MQT,Marquette Sawyer Regional,Marquette,MI,552.05,706.64," 2,351 ",,,,,,,,,,,
268,VLD,Valdosta Regional,Valdosta,GA,585.23,749.12," 2,319 ",,,,,,,,,,,
269,TXK,Texarkana Regional-Webb Field,Texarkana,AR,492.51,630.43," 2,313 ",,,,,,,,,,,
270,GTR,Golden Triangle Regional,Columbus,MS,633.44,810.83," 2,208 ",,,,,,,,,,,
271,YKM,Yakima Air Terminal/McAllister Field,Yakima,WA,397.81,509.22," 2,174 ",,,,,,,,,,,
272,OME,Nome Airport,Nome,AK,511.90,655.25," 2,131 ",,,,,,,,,,,
273,DHN,Dothan Regional,Dothan,AL,722.39,924.69," 2,019 ",,,,,,,,,,,
274,EAT,Pangborn Memorial,Wenatchee,WA,361.87,463.21," 1,991 ",,,,,,,,,,,
275,ABY,Southwest Georgia Regional,Albany,GA,602.15,770.78," 1,956 ",,,,,,,,,,,
276,OTZ,Ralph Wien Memorial,Kotzebue,AK,528.82,676.91," 1,913 ",,,,,,,,,,,
277,FLO,Florence Regional,Florence,SC,410.19,525.05," 1,888 ",,,,,,,,,,,
278,ALW,Walla Walla Regional,Walla Walla,WA,341.22,436.78," 1,871 ",,,,,,,,,,,
279,PGV,Pitt Greenville,Greenville,NC,437.77,560.36," 1,794 ",,,,,,,,,,,
280,GCK,Garden City Regional,Garden City,KS,506.73,648.63," 1,772 ",,,,,,,,,,,
281,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,495.43,634.17," 1,766 ",,,,,,,,,,,
282,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,458.56,586.98," 1,761 ",,,,,,,,,,,
283,COD,Yellowstone Regional,Cody,WY,535.19,685.06," 1,715 ",,,,,,,,,,,
284,SPN,Francisco C. Ada Saipan International,Saipan,TT,575.16,736.22," 1,674 ",,,,,,,,,,,
285,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,408.42,522.79," 1,638 ",,,,,,,,,,,
286,STC,St. Cloud Regional,St. Cloud,MN,192.83,246.83," 1,602 ",,,,,,,,,,,
287,BJI,Bemidji Regional,Bemidji,MN,610.83,781.88," 1,580 ",,,,,,,,,,,
288,GGG,East Texas Regional,Longview,TX,480.49,615.04," 1,544 ",,,,,,,,,,,
289,ABR,Aberdeen Regional,Aberdeen,SD,665.28,851.59," 1,504 ",,,,,,,,,,,
290,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,565.39,723.72," 1,491 ",,,,,,,,,,,
291,BQK,Brunswick Golden Isles,Brunswick,GA,514.46,658.52," 1,440 ",,,,,,,,,,,
292,CIU,Chippewa County International,Sault Ste. Marie,MI,552.17,706.80," 1,430 ",,,,,,,,,,,
293,ART,Watertown International,Watertown,NY,542.53,694.46," 1,415 ",,,,,,,,,,,
294,DLG,Dillingham Airport,Dillingham,AK,977.44,1251.16," 1,397 ",,,,,,,,,,,
295,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,636.14,814.28," 1,382 ",,,,,,,,,,,
296,GCC,Northeast Wyoming Regional,Gillette,WY,592.23,758.08," 1,379 ",,,,,,,,,,,
297,BRD,Brainerd Lakes Regional,Brainerd,MN,579.60,741.91," 1,324 ",,,,,,,,,,,
298,SHR,Sheridan County,Sheridan,WY,833.40,1066.78," 1,300 ",,,,,,,,,,,
299,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,641.96,821.74," 1,287 ",,,,,,,,,,,
300,RHI,Rhinelander/Oneida County,Rhinelander,WI,620.97,794.87," 1,281 ",,,,,,,,,,,
301,PPG,Pago Pago International,Pago Pago,TT,1046.48,1339.54," 1,272 ",,,,,,,,,,,
302,ESC,Delta County,Escanaba,MI,548.51,702.12," 1,268 ",,,,,,,,,,,
303,SCC,Deadhorse Airport,Deadhorse,AK,453.78,580.85," 1,246 ",,,,,,,,,,,
304,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,674.06,862.82," 1,181 ",,,,,,,,,,,
305,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,640.67,820.08," 1,149 ",,,,,,,,,,,
306,EAR,Kearney Regional,Kearney,NE,685.95,878.04," 1,142 ",,,,,,,,,,,
307,IMT,Ford,Iron Mountain/Kingsfd,MI,582.15,745.17," 1,141 ",,,,,,,,,,,
308,CMX,Houghton County Memorial,Hancock/Houghton,MI,583.83,747.33," 1,056 ",,,,,,,,,,,
309,BTM,Bert Mooney,Butte,MT,545.55,698.33," 1,024 ",,,,,,,,,,,
310,HOB,Lea County Regional,Hobbs,NM,442.06,565.85," 1,013 ",,,,,,,,,,,
311,AKN,King Salmon Airport,King Salmon,AK,860.30,1101.21, 980 ,,,,,,,,,,,
312,LAR,Laramie Regional,Laramie,WY,497.15,636.37, 969 ,,,,,,,,,,,
313,PSG,Petersburg James A Johnson,Petersburg,AK,439.12,562.08, 963 ,,,,,,,,,,,
314,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,481.16,615.91, 942 ,,,,,,,,,,,
315,PQI,Presque Isle International,Presque Isle/Houlton,ME,509.93,652.72, 941 ,,,,,,,,,,,
316,EAU,Chippewa Valley Regional,Eau Claire,WI,564.04,721.99, 917 ,,,,,,,,,,,
317,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,428.83,548.92, 893 ,,,,,,,,,,,
318,HIB,Range Regional,Hibbing,MN,655.65,839.25, 859 ,,,,,,,,,,,
319,RKS,Southwest Wyoming Regional,Rock Springs,WY,547.85,701.27, 850 ,,,,,,,,,,,
320,DBQ,Dubuque Regional,Dubuque,IA,477.89,611.72, 847 ,,,,,,,,,,,
321,JLN,Joplin Regional,Joplin,MO,482.13,617.14, 830 ,,,,,,,,,,,
322,ALO,Waterloo Regional,Waterloo,IA,457.36,585.44, 829 ,,,,,,,,,,,
323,OWB,Owensboro Daviess County Regional,Owensboro,KY,108.41,138.76, 827 ,,,,,,,,,,,
324,OGD,Ogden-Hinckley,Ogden,UT,84.83,108.59, 813 ,,,,,,,,,,,
325,CDV,Merle K Mudhole Smith,Cordova,AK,451.46,577.89, 796 ,,,,,,,,,,,
326,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,463.08,592.76, 779 ,,,,,,,,,,,
327,APN,Alpena County Regional,Alpena,MI,604.18,773.37, 773 ,,,,,,,,,,,
328,CDC,Cedar City Regional,Cedar City,UT,338.05,432.72, 757 ,,,,,,,,,,,
329,RIW,Central Wyoming Regional,Riverton/Lander,WY,761.10,974.23, 727 ,,,,,,,,,,,
330,PIH,Pocatello Regional,Pocatello,ID,613.80,785.68, 719 ,,,,,,,,,,,
331,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,636.88,815.22, 685 ,,,,,,,,,,,
332,MEI,Key Field,Meridian,MS,522.24,668.49, 680 ,,,,,,,,,,,
333,CNY,Canyonlands Regional,Moab,UT,354.98,454.39, 677 ,,,,,,,,,,,
334,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,447.26,572.51, 655 ,,,,,,,,,,,
335,PAH,Barkley Regional,Paducah,KY,468.20,599.31, 606 ,,,,,,,,,,,
336,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,664.76,850.92, 602 ,,,,,,,,,,,
337,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,618.50,791.70, 600 ,,,,,,,,,,,
338,WRG,Wrangell Airport,Wrangell,AK,460.41,589.34, 599 ,,,,,,,,,,,
339,PIR,Pierre Regional,Pierre,SD,683.86,875.36, 581 ,,,,,,,,,,,
340,EKO,Elko Regional,Elko,NV,734.49,940.17, 558 ,,,,,,,,,,,
341,MKG,Muskegon County,Muskegon,MI,401.29,513.67, 535 ,,,,,,,,,,,
342,HYA,Cape Cod Gateway,Hyannis,MA,424.18,542.97, 533 ,,,,,,,,,,,
343,VEL,Vernal Regional,Vernal,UT,681.63,872.51, 527 ,,,,,,,,,,,
344,JMS,Jamestown Regional,Jamestown,ND,506.89,648.84, 504 ,,,,,,,,,,,
345,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,506.76,648.68, 493 ,,,,,,,,,,,
346,INL,Falls International Einarson Field,International Falls,MN,699.58,895.48, 480 ,,,,,,,,,,,
347,PUB,Pueblo Memorial,Pueblo,CO,436.55,558.80, 465 ,,,,,,,,,,,
348,HYS,Hays Regional,Hays,KS,460.96,590.05, 448 ,,,,,,,,,,,
349,SHD,Shenandoah Valley Regional,Staunton,VA,542.28,694.14, 419 ,,,,,,,,,,,
350,ILG,New Castle,Wilmington,DE,151.03,193.33, 383 ,,,,,,,,,,,
351,LBL,Liberal Mid-America Regional,Liberal,KS,529.73,678.08, 356 ,,,,,,,,,,,
352,OGS,Ogdensburg International,Ogdensburg,NY,612.33,783.81, 347 ,,,,,,,,,,,
353,ATY,Watertown Regional,Watertown,SD,765.50,979.87, 336 ,,,,,,,,,,,
354,YAK,Yakutat Airport,Yakutat,AK,515.80,660.24, 326 ,,,,,,,,,,,
355,CGI,Cape Girardeau Regional,Cape Girardeau,MO,480.10,614.55, 310 ,,,,,,,,,,,
356,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,547.57,700.90, 309 ,,,,,,,,,,,
357,DDC,Dodge City Regional,Dodge City,KS,688.05,880.72, 308 ,,,,,,,,,,,
358,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,578.83,740.92, 288 ,,,,,,,,,,,
359,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,471.57,603.63, 283 ,,,,,,,,,,,
360,DVL,Devils Lake Regional,Devils Lake,ND,536.01,686.11, 266 ,,,,,,,,,,,
361,LWB,Greenbrier Valley,Lewisburg,WV,401.69,514.18, 242 ,,,,,,,,,,,
362,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,519.52,665.00, 234 ,,,,,,,,,,,
363,DUT,Unalaska Airport,Unalaska,AK,975.70,1248.93, 232 ,,,,,,,,,,,
364,GST,Gustavus Airport,Gustavus,AK,1454.00,1861.17, 202 ,,,,,,,,,,,
365,LEB,Lebanon Municipal,Lebanon-Hanover,NH,449.94,575.93, 192 ,,,,,,,,,,,
366,AUG,Augusta State,Augusta/Waterville,ME,394.76,505.30, 187 ,,,,,,,,,,,
367,RUT,Rutland - Southern Vermont Regional,Rutland,VT,467.77,598.77, 155 ,,,,,,,,,,,
368,UIN,Quincy Regional-Baldwin Field,Quincy,IL,477.69,611.46, 146 ,,,,,,,,,,,
369,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,539.10,690.06, 140 ,,,,,,,,,,,
370,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,502.72,643.50, 132 ,,,,,,,,,,,
371,ENA,Kenai Municipal,Kenai,AK,700.75,896.98, 124 ,,,,,,,,,,,
372,CEZ,Cortez Municipal,Cortez,CO,548.25,701.78, 105 ,,,,,,,,,,,
373,IRK,Kirksville Regional,Kirksville,MO,416.92,533.67, 104 ,,,,,,,,,,,
374,PVC,Provincetown Municipal,Provincetown,MA,548.50,702.10, 103 ,,,,,,,,,,,
375,RKD,Knox County Regional,Rockland,ME,544.82,697.39, 102 ,,,,,,,,,,,
376,AIA,Alliance Municipal,Alliance,NE,799.60,1023.52, 90 ,,,,,,,,,,,
377,PGA,Page Municipal,Page,AZ,1136.50,1454.76, 89 ,,,,,,,,,,,
378,AOO,Altoona-Blair County,Altoona,PA,366.31,468.89, 87 ,,,,,,,,,,,
379,DUJ,DuBois Regional,DuBois,PA,525.33,672.44, 72 ,,,,,,,,,,,
379,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,580.88,743.55, 72 ,,,,,,,,,,,
381,MGW,Morgantown Municipal Walter L Bill Hart Field,Morgantown,WV,535.23,685.11, 69 ,,,,,,,,,,,
381,VQS,Antonio Rivera Rodriguez,Vieques,PR,535.67,685.67, 69 ,,,,,,,,,,,
383,ADK,Adak,Adak Island,AK,819.25,1048.67, 66 ,,,,,,,,,,,
384,HOM,Homer Airport,Homer,AK,862.68,1104.26, 65 ,,,,,,,,,,,
385,TVF,Thief River Falls Regional,Thief River Falls,MN,711.17,910.32, 60 ,,,,,,,,,,,
386,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,506.47,648.30, 58 ,,,,,,,,,,,
387,MSS,Massena International-Richards Field,Massena,NY,415.58,531.96, 56 ,,,,,,,,,,,
388,SOW,Show Low Regional,Show Low,AZ,509.38,652.02, 46 ,,,,,,,,,,,
389,SDY,Sidney Richland Regional,Sidney,MT,499.90,639.90, 45 ,,,,,,,,,,,
390,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,297.33,380.60, 34 ,,,,,,,,,,,
390,CDR,Chadron Municipal,Chadron,NE,407.25,521.29, 34 ,,,,,,,,,,,
390,MCK,McCook Ben Nelson Regional,McCook,NE,382.00,488.97, 34 ,,,,,,,,,,,
393,LNS,Lancaster Airport,Lancaster,PA,235.33,301.23, 29 ,,,,,,,,,,,
394,GDV,Dawson Community,Glendive,MT,681.75,872.66, 26 ,,,,,,,,,,,
395,MKK,Molokai,Hoolehua,HI,226.36,289.74, 20 ,,,,,,,,,,,
396,HVR,Havre City-County,Havre,MT,540.67,692.07, 16 ,,,,,,,,,,,
396,OLF,L. M. Clayton,Wolf Point,MT,604.80,774.17, 16 ,,,,,,,,,,,
398,VDZ,Valdez Pioneer Field,Valdez,AK,950.95,1217.25, 13 ,,,,,,,,,,,
399,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,706.00,903.70, 11 ,,,,,,,,,,,
400,CPX,Benjamin Rivera Noriega,Culebra,PR,607.00,776.98, 10 ,,,,,,,,,,,
401,CDB,Cold Bay Airport,Cold Bay,AK,1009.17,1291.77, 7 ,,,,,,,,,,,
401,LNY,Lanai Airport,Lanai,HI,750.11,960.17, 7 ,,,,,,,,,,,
403,SDP,Sand Point,Sandpoint,AK,900.42,1152.56, 4 ,,,,,,,,,,,
404,SNP,St. Paul Island,St. Paul,AK,930.72,1191.35, 3 ,,,,,,,,,,,
405,CEC,Jack McNamara Field,Crescent City,CA,556.39,712.19, -   ,,,,,,,,,,,
405,CLD,McClellan-Palomar,Carlsbad,CA,437.39,559.88, -   ,,,,,,,,,,,
405,FMN,Four Corners Regional,Farmington,NM,738.85,945.76, -   ,,,,,,,,,,,
405,HON,Huron Regional,Huron,SD,706.50,904.34, -   ,,,,,,,,,,,
405,IGM,Kingman Airport,Kingman,AZ,431.25,552.02, -   ,,,,,,,,,,,
405,IPT,Williamsport Regional,Williamsport,PA,507.40,649.49, -   ,,,,,,,,,,,
405,ISN,Sloulin Field International,Williston,ND,698.44,894.02, -   ,,,,,,,,,,,
405,JHW,Chautauqua County/Jamestown,Jamestown,NY,346.43,443.45, -   ,,,,,,,,,,,
405,MCE,Merced Yosemite Regional,Merced,CA,385.00,492.81, -   ,,,,,,,,,,,
405,MCG,McGrath Airport,McGrath,AK,1329.00,1701.17, -   ,,,,,,,,,,,
405,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,208.29,266.62, -   ,,,,,,,,,,,
405,ROP,Benjamin Taisacan Manglona International,Rota,TT,159.29,203.89, -   ,,,,,,,,,,,
405,UNK,Unalakleet Airport,Unalakleet,AK,632.00,808.98, -   ,,,,,,,,,,,
405,UST,Northeast Florida Regional,St. Augustine,FL,143.76,184.01, -   ,,,,,,,,,,,
405,VIS,Visalia Municipal,Visalia,CA,524.60,671.51, -   ,,,,,,,,,,,
405,WRL,Worland Municipal,Worland,WY,659.44,844.11, -   ,,,,,,,,,,,
405,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,97.31,124.56, -   ,,,,,,,,,,,
National Average,,,,,385.87,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2022.",,,,,,,,,,,,,,,,,,
